PLAYER_NAME,POS,AGE,TEAM,GP,MP,PG%,SG%,SF%,PF%,C%,ON-COURT,ON_OFF,BAD_PASS,LOST_BALL,FOUL_SHOOT,OFF_FOUL,FOUL_SHOOT_DRAWN,OFF_FOUL_DRAWN,PGA,AND1,BLKD
Luke Ridnour,PG,32,TOT,61,1141,98%,2%,,,,-9.3,-4.0,50,9,50,4,5,14,398,1,8
Luke Ridnour,PG,32,MIL,36,763,100%,,,,,-13.1,-5.1,36,5,30,3,5,10,275,1,7
Luke Ridnour,PG,32,CHA,25,378,95%,5%,,,,-1.7,-1.7,14,4,20,1,0,4,123,0,1
Austin Rivers,PG,21,NOP,69,1339,79%,21%,,,,1.2,5.6,32,26,58,12,82,9,366,19,50
Andre Roberson,SG,22,OKC,40,399,,69%,31%,1%,,6.4,-0.5,4,6,27,6,3,5,31,0,5
Brian Roberts,PG,28,NOP,72,1667,100%,,,,,-4.9,-4.1,56,27,57,3,46,18,525,10,29
Nate Robinson,PG,29,DEN,44,866,100%,,,,,5.7,9.9,35,16,28,3,36,6,246,5,18
Thomas Robinson,PF,22,POR,70,873,,,,88%,12%,-4.2,-10.3,18,17,59,8,47,7,80,10,31
Rajon Rondo,PG,27,BOS,30,998,98%,2%,,,,-10.0,-6.6,64,27,22,5,31,8,668,9,27
Derrick Rose,PG,25,CHI,10,311,100%,,,,,-4.9,-7.6,14,18,7,1,14,3,95,3,18
Terrence Ross,SG,22,TOR,81,2159,1%,93%,7%,,,3.5,-0.3,47,19,95,9,35,13,174,10,34
Ricky Rubio,PG,23,MIN,82,2638,89%,11%,,,,6.6,12.6,175,31,82,1,97,36,1582,18,67
Brandon Rush,SG,28,UTA,38,418,,8%,91%,1%,,-10.7,-3.1,13,3,17,1,4,0,56,3,5
,,,,,,,,,,,,,,,,,,,,,
Robert Sacre,C,24,LAL,65,1089,,,,,100%,-5.8,0.5,9,15,90,13,44,6,135,6,28
John Salmons,SG-SF,34,TOT,78,1726,,8%,89%,3%,,-0.1,-2.6,30,13,67,2,21,5,349,2,25
John Salmons,SF,34,SAC,18,445,,7%,92%,2%,,-6.4,-3.6,9,2,18,1,2,1,103,1,7
John Salmons,SG,34,TOR,60,1281,,9%,88%,4%,,2.1,-2.3,21,11,49,1,19,4,246,1,18
Larry Sanders,C,25,MIL,23,584,,,,2%,98%,-9.3,-0.4,8,6,40,8,24,1,38,5,22
Dennis Schröder,PG,20,ATL,49,641,64%,36%,,,,-15.0,-17.4,38,9,17,4,18,4,210,5,15
Luis Scola,PF,33,IND,82,1399,,,,97%,3%,0.4,-6.6,40,30,47,23,63,5,193,4,30
Mike Scott,PF,25,ATL,80,1482,,,7%,90%,3%,-6.2,-9.4,28,29,56,15,66,3,177,18,27
Thabo Sefolosha,SG,29,OKC,61,1584,,82%,18%,,,3.9,-4.9,23,17,41,7,26,2,207,3,18
Kevin Séraphin,C,24,WAS,53,578,,,,14%,86%,-2.9,-4.9,7,15,53,11,14,3,42,7,14
Ramon Sessions,PG,27,TOT,83,2214,52%,48%,,,,-3.8,-0.2,86,40,29,10,163,13,766,24,61
Ramon Sessions,PG,27,CHA,55,1305,59%,41%,,,,-1.5,-2.0,54,24,17,6,98,9,469,15,43
Ramon Sessions,PG,27,MIL,28,909,42%,58%,,,,-7.2,2.3,32,16,12,4,65,4,297,9,18
Mustafa Shakur,PG,29,OKC,3,11,100%,,,,,-28.5,-35.4,2,0,1,0,1,0,10,0,0
Tornike Shengelia,SF,22,TOT,26,154,,14%,70%,15%,,-9.3,-9.2,4,6,9,0,3,0,31,1,4
Tornike Shengelia,SF,22,BRK,17,137,,15%,72%,13%,,-8.2,-7.8,4,6,8,0,3,0,26,1,2
Tornike Shengelia,SF,22,CHI,9,17,,13%,55%,33%,,-18.2,-20.3,0,0,1,0,0,0,5,0,2
Iman Shumpert,SG,23,NYK,74,1962,1%,64%,34%,1%,,5.2,12.3,34,24,93,7,19,20,305,4,16
Alexey Shved,SG,25,MIN,63,664,11%,87%,3%,,,-2.2,-5.7,28,14,15,2,45,5,153,10,15
Henry Sims,C,23,TOT,46,875,,,,8%,92%,-8.3,1.2,15,11,59,10,53,3,119,9,20
Henry Sims,C,23,CLE,20,168,,,,11%,89%,-5.3,-1.9,2,3,14,3,7,1,12,0,4
Henry Sims,C,23,PHI,26,707,,,,8%,92%,-9.1,2.0,13,8,45,7,46,2,107,9,16
Kyle Singler,SF,25,DET,82,2337,,23%,69%,8%,,-4.7,-1.7,24,24,108,10,78,13,172,11,43
Chris Singleton,SF,24,WAS,25,250,,,49%,51%,,-12.9,-15.1,2,4,11,4,14,3,12,3,5
Peyton Siva,SG,23,DET,24,224,94%,7%,,,,-7.3,-3.4,10,3,6,2,7,1,83,1,8
Donald Sloan,SG,26,IND,48,392,94%,6%,,,,-11.1,-17.5,13,7,9,1,6,3,117,2,10
Chris Smith,PG,26,NYK,2,2,100%,,,,,-100.0,-99.0,0,0,0,0,0,0,0,0,0
Greg Smith,C,23,HOU,11,100,,,,15%,85%,-5.7,-10.8,0,0,7,3,3,1,0,1,6
,,,,,,,,,,,,,,,,,,,,,
Ish Smith,PG,25,PHO,70,1006,100%,,,,,0.5,-2.7,43,14,38,3,19,11,429,7,19
J.R. Smith,SF,28,NYK,74,2421,,24%,72%,5%,,-0.9,0.4,52,39,100,13,56,13,527,13,18
Jason Smith,PF,27,NOP,31,830,,,,8%,92%,-2.9,-0.4,6,7,45,10,22,2,65,2,21
Josh Smith,SF,28,DET,77,2730,,,56%,43%,,-3.8,0.8,104,76,101,11,142,16,574,43,39
Tony Snell,SG,22,CHI,77,1231,,88%,11%,,,-4.4,-9.4,21,15,50,3,18,6,146,4,24
James Southerland,SF,23,TOT,4,30,,21%,79%,,,6.6,9.0,1,0,3,0,0,0,0,0,0
James Southerland,SF,23,CHA,1,3,,,100%,,,-50.0,-49.8,0,0,0,0,0,0,0,0,0
James Southerland,SF,23,NOP,3,27,,23%,77%,,,12.9,15.5,1,0,3,0,0,0,0,0,0
Marreese Speights,C,26,GSW,79,982,,,,14%,86%,-6.4,-15.1,18,22,63,19,63,11,76,18,20
Tiago Splitter,C,29,SAS,59,1271,,,,53%,47%,10.4,3.3,32,18,62,16,84,7,203,18,43
D.J. Stephens,SG,23,MIL,3,15,,69%,32%,,,-6.0,2.9,0,0,0,0,1,0,0,1,1
Lance Stephenson,SG,23,IND,78,2752,2%,93%,5%,,,5.5,2.6,109,50,67,31,89,21,809,29,44
Greg Stiemsma,C,28,NOP,55,1007,,,,7%,93%,-8.8,-8.3,9,11,92,18,12,9,79,3,10
Julyan Stone,SG,25,TOR,21,120,59%,41%,,,,-20.8,-25.2,4,1,8,0,2,0,30,1,0
Amar'e Stoudemire,C,31,NYK,65,1466,,,,58%,42%,-6.4,-8.4,11,33,76,20,97,6,85,22,33
Rodney Stuckey,SG,27,DET,73,1950,,76%,24%,,,-4.6,-1.2,53,43,67,21,131,10,338,37,49
Jared Sullinger,PF,21,BOS,74,2041,,,,30%,70%,-2.3,5.8,35,36,136,29,81,13,275,25,53
Jeff Taylor,SF,24,CHA,26,629,,2%,98%,,,-7.0,-8.1,9,7,27,3,23,9,49,3,19
Tyshawn Taylor,PG,23,BRK,23,270,87%,14%,,,,-22.5,-23.4,11,11,14,2,12,1,86,0,8
Jeff Teague,PG,25,ATL,79,2542,73%,27%,,,,2.0,6.7,130,68,69,11,147,9,1222,35,73
Marquis Teague,SG,20,TOT,40,443,57%,41%,3%,,,-6.5,-7.8,18,11,20,6,18,1,140,3,19
Marquis Teague,SG,20,CHI,19,242,68%,32%,,,,4.1,2.1,7,3,6,5,9,1,65,2,11
Marquis Teague,SG,20,BRK,21,201,43%,51%,6%,,,-19.3,-19.6,11,8,14,1,9,0,75,1,8
Mirza Teletović,SF,28,BRK,72,1396,,,35%,64%,1%,-3.3,-3.9,23,16,76,5,23,1,134,5,22
,,,,,,,,,,,,,,,,,,,,,
Garrett Temple,SG,27,WAS,75,638,36%,57%,7%,,,-4.6,-7.0,27,7,29,3,19,6,170,6,7
Jason Terry,PG,36,BRK,35,570,100%,,,,,-5.9,-6.1,18,5,16,1,8,6,128,4,6
Hasheem Thabeet,C,26,OKC,23,192,,,,,100%,2.4,-4.6,2,5,15,7,3,1,2,1,1
Adonis Thomas,SF,20,TOT,6,37,,8%,92%,,,13.2,20.8,1,0,3,0,1,1,6,1,1
Adonis Thomas,SF,20,ORL,4,24,,12%,88%,,,17.8,23.7,0,0,1,0,1,1,4,1,1
Adonis Thomas,SF,20,PHI,2,13,,,100%,,,4.6,15.4,1,0,2,0,0,0,2,0,0
Isaiah Thomas,PG,24,SAC,72,2497,100%,,,,,0.2,9.4,105,78,73,13,116,18,1012,30,57
Lance Thomas,SF,25,NOP,5,42,,,,100%,,-5.1,-2.5,0,1,4,0,1,0,7,0,4
Malcolm Thomas,PF,25,TOT,8,63,,,,94%,6%,1.9,6.1,1,5,5,0,1,0,5,0,0
Malcolm Thomas,PF,25,SAS,1,15,,,,100%,,33.1,25.0,1,0,0,0,1,0,0,0,0
Malcolm Thomas,PF,25,UTA,7,48,,,,92%,8%,-7.8,0.2,0,5,5,0,0,0,5,0,0
Hollis Thompson,SF,22,PHI,77,1742,,1%,92%,7%,,-10.6,0.2,33,13,73,8,37,5,175,9,21
Jason Thompson,PF,27,SAC,82,2007,,,,67%,33%,-0.3,5.9,21,28,107,32,64,9,121,11,35
Klay Thompson,SG,23,GSW,81,2868,5%,88%,7%,,,9.3,15.5,55,39,112,15,83,5,406,13,48
Tristan Thompson,PF,22,CLE,82,2594,,,,94%,6%,-4.9,-4.0,23,29,63,28,143,1,170,26,101
Marcus Thornton,SG,26,TOT,72,1741,1%,89%,10%,,,0.1,3.2,41,18,37,5,44,4,173,8,19
Marcus Thornton,SG,26,SAC,46,1121,,88%,11%,1%,,0.1,4.5,27,6,22,3,21,3,104,6,13
Marcus Thornton,SG,26,BRK,26,620,1%,90%,9%,,,0.0,0.9,14,12,15,2,23,1,69,2,6
Jamaal Tinsley,PG,35,UTA,8,110,100%,,,,,-20.4,-12.8,8,0,6,0,0,0,47,0,2
Anthony Tolliver,PF,28,CHA,64,1298,,,74%,24%,2%,2.7,4.3,15,2,44,3,17,13,100,6,7
P.J. Tucker,SF,28,PHO,81,2490,,3%,92%,6%,,2.1,-1.2,38,16,77,17,71,26,334,17,51
Ronny Turiaf,C,31,MIN,31,606,,,,2%,98%,-1.4,-4.6,10,7,39,2,25,4,56,5,13
Hedo Türkoğlu,SF,34,LAC,38,392,,,2%,98%,,2.6,-5.0,8,4,29,1,6,1,74,1,7
Evan Turner,SF,25,TOT,81,2457,,33%,67%,,,-7.2,1.3,90,71,102,14,111,6,596,21,108
Evan Turner,SF,25,PHI,54,1886,,26%,74%,1%,,-8.4,4.4,76,57,77,10,93,3,451,15,85
Evan Turner,SF,25,IND,27,571,,54%,46%,,,-3.1,-9.2,14,14,25,4,18,3,145,6,23
Jeremy Tyler,C,22,NYK,41,398,,,,43%,57%,-6.1,-5.7,5,10,36,6,21,6,21,3,5
Ekpe Udoh,PF,26,MIL,42,804,,,,17%,84%,-10.5,-1.9,14,5,59,11,19,2,73,1,15
,,,,,,,,,,,,,,,,,,,,,
Beno Udrih,SG,31,TOT,41,643,92%,8%,,,,-9.2,-9.9,29,16,29,0,8,11,263,0,7
Beno Udrih,SG,31,NYK,31,588,92%,9%,,,,-10.2,-10.8,25,15,28,0,7,11,248,0,7
Beno Udrih,SG,31,MEM,10,55,96%,4%,,,,0.8,-1.3,4,1,1,0,1,0,15,0,0
Jonas Valančiūnas,C,21,TOR,81,2282,,,,,100%,2.7,-2.3,18,41,108,36,120,11,133,32,62
Anderson Varejão,C,31,CLE,65,1800,,,,21%,79%,1.6,9.2,33,26,76,9,55,21,324,11,25
Jarvis Varnado,PF,25,TOT,24,339,,,1%,36%,63%,-13.0,-2.6,4,2,42,4,24,1,34,4,2
Jarvis Varnado,PF,25,CHI,1,2,,,100%,,,-66.7,-68.8,0,0,0,0,0,0,0,0,0
Jarvis Varnado,PF,25,PHI,23,337,,,,37%,63%,-12.7,-2.2,4,2,42,4,24,1,34,4,2
Greivis Vásquez,PG,27,TOT,79,1779,67%,34%,,,,4.8,4.7,75,25,52,16,35,5,736,7,32
Greivis Vásquez,PG,27,SAC,18,465,80%,20%,,,,-7.7,-5.1,14,9,14,1,8,0,211,2,11
Greivis Vásquez,PG,27,TOR,61,1314,62%,38%,,,,9.2,8.2,61,16,38,15,27,5,525,5,21
Jan Veselý,PF,23,TOT,54,776,,,,58%,43%,-7.8,-8.6,14,10,65,10,26,6,47,4,17
Jan Veselý,PF,23,WAS,33,470,,,,84%,16%,-10.0,-12.8,10,4,32,7,14,4,21,3,10
Jan Veselý,PF,23,DEN,21,306,,,,17%,83%,-4.3,-2.3,4,6,33,3,12,2,26,1,7
Charlie Villanueva,PF,29,DET,20,180,,,4%,76%,20%,-20.4,-17.1,4,2,9,1,5,0,15,1,3
Nikola Vučević,C,23,ORL,57,1812,,,,1%,99%,-5.2,1.1,37,16,91,23,61,1,245,11,37
Sasha Vujačić,SG,29,LAC,2,10,,97%,3%,,,-45.1,-52.3,1,1,1,0,0,0,0,0,1
Dwyane Wade,SG,32,MIA,54,1775,3%,93%,4%,,,4.3,-1.9,94,44,60,9,135,4,577,35,24
Dion Waiters,SG,22,CLE,70,2072,,64%,36%,,,-1.9,3.3,71,45,52,11,106,6,490,24,66
Kemba Walker,PG,23,CHA,73,2614,100%,,,,,2.9,9.0,88,65,69,1,109,34,998,15,73
John Wall,PG,23,WAS,82,2980,100%,,,,,3.1,7.3,178,74,82,25,171,19,1684,43,53
Gerald Wallace,SF,31,BOS,58,1416,,43%,55%,1%,,-5.8,-1.1,58,24,28,12,42,20,326,6,17
Casper Ware,PG,24,PHI,9,116,100%,,,,,-2.6,8.4,5,0,5,0,1,3,21,0,1
C.J. Watson,PG,29,IND,63,1193,100%,,,,,6.5,2.6,27,11,31,6,28,20,246,2,13
Earl Watson,PG,34,POR,24,161,100%,,,,,0.1,-4.0,13,1,14,2,1,2,62,0,1
Maalik Wayns,PG,22,LAC,2,9,100%,,,,,-31.1,-38.3,0,0,3,0,0,0,6,0,0
Martell Webster,SF,27,WAS,78,2157,,44%,56%,1%,,0.0,-2.8,27,13,75,7,57,11,218,17,11
David West,PF,33,IND,80,2472,,,,96%,4%,8.1,9.0,65,24,71,34,96,5,518,19,49
,,,,,,,,,,,,,,,,,,,,,
Russell Westbrook,PG,25,OKC,46,1412,72%,28%,,,,8.0,1.9,100,41,22,23,128,5,719,23,39
D.J. White,PF,27,CHA,2,10,,,,100%,,-2.9,-2.7,0,0,1,0,0,0,0,0,0
Royce White,PF,22,SAC,3,9,,,,100%,,-37.5,-34.4,0,0,1,0,0,0,0,0,0
Deron Williams,PG,29,BRK,64,2059,87%,13%,,,,4.9,11.7,80,44,73,12,78,15,930,21,35
Derrick Williams,SF-PF,22,TOT,78,1820,,3%,50%,41%,5%,-4.1,-2.0,18,36,63,15,130,8,128,30,31
Derrick Williams,PF,22,MIN,11,162,,,15%,70%,16%,-6.5,-9.4,1,4,6,1,9,1,3,2,4
Derrick Williams,SF,22,SAC,67,1658,,3%,54%,39%,4%,-3.9,-1.3,17,32,57,14,121,7,125,28,27
Elliot Williams,SG,24,PHI,67,1157,6%,71%,23%,,,-15.0,-6.1,34,15,54,7,50,8,169,10,31
Lou Williams,PG,27,ATL,60,1445,100%,,,,,-5.7,-8.4,54,21,36,4,67,7,473,15,20
Marvin Williams,PF,27,UTA,66,1674,,,2%,95%,3%,-5.8,3.8,22,14,54,13,34,4,185,9,17
Mo Williams,PG,31,POR,74,1834,100%,,,,,1.2,-4.9,99,38,78,7,31,24,734,7,19
Reggie Williams,SF,27,OKC,3,17,,33%,68%,,,-9.3,-16.1,1,1,0,0,0,0,2,0,0
Shawne Williams,PF,27,LAL,36,751,,1%,8%,91%,,0.8,8.5,8,6,42,5,7,1,78,0,8
Jeff Withey,C,23,NOP,58,684,,,,34%,66%,2.5,6.2,4,7,46,7,35,0,58,7,17
Nate Wolters,PG,22,MIL,58,1309,45%,55%,1%,,,-1.2,11.5,38,12,34,3,44,12,439,8,30
Metta World Peace,SF,34,NYK,29,388,,3%,60%,37%,,2.4,3.9,7,5,12,2,8,1,43,2,7
Brandan Wright,C,26,DAL,58,1077,,,,2%,98%,5.8,4.5,7,20,50,4,50,1,78,12,17
Chris Wright,SF,25,MIL,8,126,,54%,46%,,,-6.4,2.7,2,1,10,1,8,0,10,2,3
Dorell Wright,SF,28,POR,68,984,,13%,80%,7%,,2.9,-1.2,19,12,41,1,29,3,154,3,4
Tony Wroten,PG,20,PHI,72,1765,50%,48%,2%,,,-12.0,-2.3,105,52,53,23,164,11,477,35,78
Nick Young,SG,28,LAL,64,1810,3%,40%,56%,1%,,-1.9,7.7,38,36,69,10,123,10,217,34,35
Thaddeus Young,PF,25,PHI,79,2718,,,,98%,2%,-12.0,-4.1,63,62,100,22,110,6,407,27,83
,,,,,,,,,,,,,,,,,,,,,
Cody Zeller,C,21,CHA,82,1416,,,,55%,45%,-2.6,-3.8,39,15,86,17,95,9,208,17,43
Tyler Zeller,C,24,CLE,70,1049,,,,7%,93%,0.8,5.9,8,20,69,21,61,6,82,12,29
