SEASON,PLAYER_NAME,TEAM_ID,POS_EST
2018-19,Kelly Olynyk,1610612748.0,4.16
2018-19,Cedi Osman,1610612739.0,3.55
2018-19,Kelly Oubre Jr.,,3.13
2018-19,Kelly Oubre Jr.,1610612764.0,3.12
2018-19,Kelly Oubre Jr.,1610612756.0,3.16
2018-19,Zaza Pachulia,1610612765.0,5.0
2018-19,Jabari Parker,,3.84
2018-19,Jabari Parker,1610612741.0,3.94
2018-19,Jabari Parker,1610612764.0,3.64
2018-19,Tony Parker,1610612766.0,1.36
2018-19,Chandler Parsons,1610612763.0,3.87
2018-19,Patrick Patterson,1610612760.0,4.17
2018-19,Justin Patton,1610612755.0,5.0
2018-19,Chris Paul,1610612745.0,1.0
2018-19,Cameron Payne,,1.08
2018-19,Cameron Payne,1610612741.0,1.0
2018-19,Cameron Payne,1610612739.0,1.33
2018-19,Elfrid Payton,1610612740.0,1.02
2018-19,Gary Payton II,1610612764.0,1.18
2018-19,Theo Pinson,1610612751.0,2.36
2018-19,Mason Plumlee,1610612743.0,4.68
2018-19,Miles Plumlee,1610612737.0,4.95
2018-19,Jakob Poeltl,1610612759.0,4.74
2018-19,Quincy Pondexter,1610612759.0,2.54
2018-19,Otto Porter Jr.,,3.34
2018-19,Otto Porter Jr.,1610612764.0,3.3
2018-19,Otto Porter Jr.,1610612741.0,3.4
2018-19,Bobby Portis,,4.56
2018-19,Bobby Portis,1610612741.0,4.28
2018-19,Bobby Portis,1610612764.0,4.77
2018-19,Dwight Powell,1610612742.0,4.97
2018-19,Norman Powell,1610612761.0,2.39
2018-19,Alex Poythress,1610612737.0,4.24
2018-19,Taurean Prince,1610612737.0,3.31
2018-19,Zhou Qi,1610612745.0,5.0
2018-19,Ivan Rabb,1610612763.0,4.54
2018-19,Chasson Randle,1610612764.0,1.0
2018-19,Julius Randle,1610612740.0,4.27
2018-19,J.J. Redick,1610612755.0,2.04
2018-19,Davon Reed,1610612754.0,2.69
2018-19,Cameron Reynolds,1610612750.0,2.4
2018-19,Josh Richardson,1610612748.0,2.6
2018-19,Malachi Richardson,1610612761.0,3.1
2018-19,Austin Rivers,,1.93
2018-19,Austin Rivers,1610612764.0,1.92
2018-19,Austin Rivers,1610612745.0,1.97
2018-19,Devin Robinson,1610612764.0,2.97
2018-19,Duncan Robinson,1610612748.0,3.13
2018-19,Glenn Robinson III,1610612765.0,3.29
2018-19,Jerome Robinson,1610612746.0,2.59
2018-19,Mitchell Robinson,1610612752.0,5.0
2018-19,Rajon Rondo,1610612747.0,1.0
2018-19,Derrick Rose,1610612750.0,1.69
2018-19,Terrence Ross,1610612753.0,2.66
2018-19,Terry Rozier,1610612738.0,1.0
2018-19,Ricky Rubio,1610612762.0,1.0
2018-19,D'Angelo Russell,1610612751.0,1.13
2018-19,Domantas Sabonis,1610612754.0,4.76
2018-19,Brandon Sampson,1610612741.0,2.54
2018-19,JaKarr Sampson,1610612741.0,4.02
2018-19,Dario Saric,,4.09
2018-19,Dario Saric,1610612755.0,4.05
2018-19,Dario Saric,1610612750.0,4.1
2018-19,Tomas Satoransky,1610612764.0,1.18
2018-19,Dennis Schroder,1610612760.0,1.0
2018-19,Mike Scott,,3.76
2018-19,Mike Scott,1610612746.0,3.78
2018-19,Mike Scott,1610612755.0,3.64
2018-19,Thabo Sefolosha,1610612762.0,3.41
2018-19,Wayne Selden,,2.98
2018-19,Wayne Selden,1610612763.0,2.76
2018-19,Wayne Selden,1610612741.0,3.05
2018-19,Collin Sexton,1610612739.0,1.0
2018-19,Landry Shamet,,2.63
2018-19,Landry Shamet,1610612755.0,2.57
2018-19,Landry Shamet,1610612746.0,2.77
2018-19,Iman Shumpert,,2.76
2018-19,Iman Shumpert,1610612758.0,2.72
2018-19,Iman Shumpert,1610612745.0,2.86
2018-19,Pascal Siakam,1610612761.0,4.09
2018-19,Jordan Sibert,1610612737.0,1.0
2018-19,Ben Simmons,1610612755.0,1.2
2018-19,Jonathon Simmons,,2.05
2018-19,Jonathon Simmons,1610612753.0,1.9
2018-19,Jonathon Simmons,1610612755.0,2.58
2018-19,Kobi Simmons,1610612739.0,2.0
2018-19,Anfernee Simons,1610612757.0,1.55
2018-19,Marcus Smart,1610612738.0,1.99
2018-19,Dennis Smith Jr.,,1.07
2018-19,Dennis Smith Jr.,1610612742.0,1.11
2018-19,Dennis Smith Jr.,1610612752.0,1.0
2018-19,Ish Smith,1610612765.0,1.0
2018-19,J.R. Smith,1610612739.0,2.68
2018-19,Jason Smith,,4.83
2018-19,Jason Smith,1610612764.0,5.0
2018-19,Jason Smith,1610612749.0,4.17
2018-19,Jason Smith,1610612740.0,5.0
2018-19,Zhaire Smith,1610612755.0,1.81
2018-19,Tony Snell,1610612749.0,2.78
2018-19,Ray Spalding,,4.45
2018-19,Ray Spalding,1610612742.0,4.0
2018-19,Ray Spalding,1610612756.0,4.45
2018-19,Omari Spellman,1610612737.0,4.23
2018-19,Nik Stauskas,,3.09
2018-19,Nik Stauskas,1610612757.0,2.92
2018-19,Nik Stauskas,1610612739.0,3.39
2018-19,D.J. Stephens,1610612763.0,2.0
2018-19,Lance Stephenson,1610612747.0,2.77
2018-19,Edmond Sumner,1610612754.0,2.22
2018-19,Caleb Swanigan,,4.13
2018-19,Caleb Swanigan,1610612757.0,4.03
2018-19,Caleb Swanigan,1610612758.0,4.63
2018-19,Jayson Tatum,1610612738.0,3.03
2018-19,Jeff Teague,1610612750.0,1.01
2018-19,Garrett Temple,,2.48
2018-19,Garrett Temple,1610612763.0,2.33
2018-19,Garrett Temple,1610612746.0,2.82
2018-19,Milos Teodosic,1610612746.0,1.42
2018-19,Jared Terrell,1610612750.0,1.3
2018-19,Emanuel Terry,,4.87
2018-19,Emanuel Terry,1610612756.0,5.0
2018-19,Emanuel Terry,1610612748.0,4.0
2018-19,Daniel Theis,1610612738.0,4.95
2018-19,Isaiah Thomas,1610612743.0,1.82
2018-19,Khyri Thomas,1610612765.0,2.07
2018-19,Lance Thomas,1610612752.0,3.94
2018-19,Klay Thompson,1610612744.0,2.1
2018-19,Tristan Thompson,1610612739.0,4.97
2018-19,Sindarius Thornwell,1610612746.0,3.08
2018-19,Anthony Tolliver,1610612750.0,3.85
2018-19,Karl-Anthony Towns,1610612750.0,5.0
2018-19,Gary Trent Jr.,1610612757.0,2.23
2018-19,Allonzo Trier,1610612752.0,2.07
2018-19,P.J. Tucker,1610612745.0,3.95
2018-19,Evan Turner,1610612757.0,1.52
2018-19,Myles Turner,1610612754.0,5.0
2018-19,Tyler Ulis,1610612741.0,1.0
2018-19,Jonas Valanciunas,,5.0
2018-19,Jonas Valanciunas,1610612761.0,5.0
2018-19,Jonas Valanciunas,1610612763.0,5.0
2018-19,Jarred Vanderbilt,1610612743.0,3.32
2018-19,Fred VanVleet,1610612761.0,1.0
2018-19,Noah Vonleh,1610612752.0,4.27
2018-19,Nikola Vucevic,1610612753.0,5.0
2018-19,Dwyane Wade,1610612748.0,2.05
2018-19,Moritz Wagner,1610612747.0,4.59
2018-19,Dion Waiters,1610612748.0,1.44
2018-19,Kemba Walker,1610612766.0,1.0
2018-19,Lonnie Walker IV,1610612759.0,1.74
2018-19,John Wall,1610612764.0,1.0
2018-19,Tyrone Wallace,1610612746.0,1.47
2018-19,Brad Wanamaker,1610612738.0,1.38
2018-19,T.J. Warren,1610612756.0,3.99
2018-19,Julian Washburn,1610612763.0,2.92
2018-19,Yuta Watanabe,1610612763.0,3.52
2018-19,Thomas Welsh,1610612743.0,5.0
2018-19,Russell Westbrook,1610612760.0,1.49
2018-19,Derrick White,1610612759.0,1.17
2018-19,Okaro White,1610612764.0,3.49
2018-19,Hassan Whiteside,1610612748.0,5.0
2018-19,Andrew Wiggins,1610612750.0,2.72
2018-19,Alan Williams,1610612751.0,4.66
2018-19,C.J. Williams,1610612750.0,2.01
2018-19,Johnathan Williams,1610612747.0,4.67
2018-19,Kenrich Williams,1610612740.0,2.98
2018-19,Lou Williams,1610612746.0,2.05
2018-19,Marvin Williams,1610612766.0,4.22
2018-19,Robert Williams,1610612738.0,4.96
2018-19,Troy Williams,1610612758.0,3.02
2018-19,D.J. Wilson,1610612749.0,4.04
2018-19,Justise Winslow,1610612748.0,3.35
2018-19,Christian Wood,,4.28
2018-19,Christian Wood,1610612749.0,3.86
2018-19,Christian Wood,1610612740.0,4.42
2018-19,Delon Wright,,1.55
2018-19,Delon Wright,1610612761.0,1.69
2018-19,Delon Wright,1610612763.0,1.36
2018-19,Guerschon Yabusele,1610612738.0,4.41
2018-19,Nick Young,1610612743.0,3.03
2018-19,Thaddeus Young,1610612754.0,4.0
2018-19,Trae Young,1610612737.0,1.0
2018-19,Tyler Zeller,,5.0
2018-19,Tyler Zeller,1610612737.0,5.0
2018-19,Tyler Zeller,1610612763.0,5.0
2018-19,Ivica Zubac,,5.0
2018-19,Ivica Zubac,1610612747.0,4.99
2018-19,Ivica Zubac,1610612746.0,5.0
2019-20,Steven Adams,1610612760.0,5.0
2019-20,Bam Adebayo,1610612748.0,4.48
2019-20,LaMarcus Aldridge,1610612759.0,4.94
2019-20,Kyle Alexander,1610612748.0,4.1
2019-20,Nickeil Alexander-Walker,1610612740.0,2.48
2019-20,Grayson Allen,1610612763.0,2.2
2019-20,Jarrett Allen,1610612751.0,5.0
2019-20,Kadeem Allen,1610612752.0,1.0
2019-20,Al-Farouq Aminu,1610612753.0,3.46
2019-20,Justin Anderson,1610612751.0,2.49
2019-20,Kyle Anderson,1610612763.0,3.3
2019-20,Ryan Anderson,1610612745.0,5.0
2019-20,Giannis Antetokounmpo,1610612749.0,4.23
2019-20,Kostas Antetokounmpo,1610612747.0,4.72
2019-20,Thanasis Antetokounmpo,1610612749.0,2.91
2019-20,Carmelo Anthony,1610612757.0,3.87
2019-20,OG Anunoby,1610612761.0,3.18
2019-20,Ryan Arcidiacono,1610612741.0,1.0
2019-20,Trevor Ariza,,3.08
2019-20,Trevor Ariza,1610612758.0,3.09
2019-20,Trevor Ariza,1610612757.0,3.08
2019-20,D.J. Augustin,1610612753.0,1.0
2019-20,Deandre Ayton,1610612756.0,4.99
2019-20,Dwayne Bacon,1610612766.0,2.54
2019-20,Marvin Bagley III,1610612758.0,4.95
2019-20,Lonzo Ball,1610612740.0,1.16
2019-20,Mo Bamba,1610612753.0,5.0
2019-20,J.J. Barea,1610612742.0,1.0
2019-20,Harrison Barnes,1610612758.0,3.6
2019-20,RJ Barrett,1610612752.0,2.29
2019-20,Will Barton,1610612743.0,2.73
2019-20,Keita Bates-Diop,,3.81
2019-20,Keita Bates-Diop,1610612750.0,3.92
2019-20,Keita Bates-Diop,1610612743.0,3.06
2019-20,Nicolas Batum,1610612766.0,3.29
2019-20,Aron Baynes,1610612756.0,4.88
2019-20,Kent Bazemore,,2.94
2019-20,Kent Bazemore,1610612757.0,2.84
2019-20,Kent Bazemore,1610612758.0,3.22
2019-20,Darius Bazley,1610612760.0,4.03
2019-20,Bradley Beal,1610612764.0,2.13
2019-20,Malik Beasley,,1.88
2019-20,Malik Beasley,1610612743.0,1.82
2019-20,Malik Beasley,1610612750.0,2.0
2019-20,Marco Belinelli,1610612759.0,2.86
2019-20,Jordan Bell,,4.3
2019-20,Jordan Bell,1610612750.0,4.3
2019-20,Jordan Bell,1610612763.0,4.28
2019-20,DeAndre' Bembry,1610612737.0,1.8
2019-20,Dragan Bender,,4.92
2019-20,Dragan Bender,1610612749.0,4.95
2019-20,Dragan Bender,1610612744.0,4.91
2019-20,Davis Bertans,1610612764.0,4.16
2019-20,Patrick Beverley,1610612746.0,1.41
2019-20,Khem Birch,1610612753.0,4.68
2019-20,Goga Bitadze,1610612754.0,4.98
2019-20,Bismack Biyombo,1610612766.0,4.97
2019-20,Nemanja Bjelica,1610612758.0,4.19
2019-20,Eric Bledsoe,1610612749.0,1.0
2019-20,Bogdan Bogdanovic,1610612758.0,2.51
2019-20,Bojan Bogdanovic,1610612762.0,3.31
2019-20,Bol Bol,1610612743.0,4.04
2019-20,Jonah Bolden,,4.79
2019-20,Jonah Bolden,1610612755.0,4.66
2019-20,Jonah Bolden,1610612756.0,4.85
2019-20,Marques Bolden,1610612739.0,5.0
2019-20,Jordan Bone,1610612765.0,1.03
2019-20,Isaac Bonga,1610612764.0,3.25
2019-20,Devin Booker,1610612756.0,2.13
2019-20,Chris Boucher,1610612761.0,4.81
2019-20,Brian Bowen,1610612754.0,2.77
2019-20,Ky Bowman,1610612744.0,1.0
2019-20,Avery Bradley,1610612747.0,2.16
2019-20,Tony Bradley,1610612762.0,5.0
2019-20,Jarrell Brantley,1610612762.0,3.69
2019-20,Ignas Brazdeikis,1610612752.0,3.08
2019-20,Corey Brewer,1610612758.0,3.8
2019-20,Mikal Bridges,1610612756.0,2.98
2019-20,Miles Bridges,1610612766.0,3.22
2019-20,Oshae Brissett,1610612761.0,3.28
2019-20,Ryan Broekhoff,1610612742.0,3.2
2019-20,Malcolm Brogdon,1610612754.0,1.39
2019-20,Dillon Brooks,1610612763.0,2.32
2019-20,Bruce Brown,1610612765.0,1.47
2019-20,Charlie Brown Jr.,1610612737.0,2.23
2019-20,Jaylen Brown,1610612738.0,2.54
2019-20,Moses Brown,1610612757.0,5.0
2019-20,Sterling Brown,1610612749.0,2.76
2019-20,Troy Brown Jr.,1610612764.0,2.9
2019-20,Jalen Brunson,1610612742.0,1.04
2019-20,Thomas Bryant,1610612764.0,4.94
2019-20,Reggie Bullock,1610612752.0,2.24
2019-20,Trey Burke,,1.04
2019-20,Trey Burke,1610612755.0,1.0
2019-20,Trey Burke,1610612742.0,1.07
2019-20,Alec Burks,,2.43
2019-20,Alec Burks,1610612744.0,2.47
2019-20,Alec Burks,1610612755.0,2.39
2019-20,Deonte Burton,1610612760.0,3.0
2019-20,Jimmy Butler,1610612748.0,3.36
2019-20,Bruno Caboclo,,4.92
2019-20,Bruno Caboclo,1610612763.0,4.9
2019-20,Bruno Caboclo,1610612745.0,5.0
2019-20,Devontae Cacok,1610612747.0,5.0
2019-20,Kentavious Caldwell-Pope,1610612747.0,2.72
2019-20,Vlatko Cancar,1610612743.0,4.17
2019-20,Clint Capela,1610612745.0,5.0
2019-20,DeMarre Carroll,,3.59
2019-20,DeMarre Carroll,1610612759.0,3.27
2019-20,DeMarre Carroll,1610612745.0,3.87
2019-20,Jevon Carter,1610612756.0,1.0
2019-20,Vince Carter,1610612737.0,4.01
2019-20,Wendell Carter Jr.,1610612741.0,5.0
2019-20,Michael Carter-Williams,1610612753.0,1.69
2019-20,Alex Caruso,1610612747.0,1.48
2019-20,Willie Cauley-Stein,,4.98
2019-20,Willie Cauley-Stein,1610612744.0,5.0
2019-20,Willie Cauley-Stein,1610612742.0,4.85
2019-20,Tyson Chandler,1610612745.0,5.0
2019-20,Wilson Chandler,1610612751.0,3.84
2019-20,Joe Chealey,1610612766.0,1.0
2019-20,Zylan Cheatham,1610612740.0,3.72
2019-20,Chris Chiozza,,1.0
2019-20,Chris Chiozza,1610612764.0,1.0
2019-20,Chris Chiozza,1610612751.0,1.0
2019-20,Marquese Chriss,1610612744.0,4.64
2019-20,Gary Clark,,3.96
2019-20,Gary Clark,1610612745.0,4.06
2019-20,Gary Clark,1610612753.0,3.91
2019-20,Brandon Clarke,1610612763.0,4.2
2019-20,Jordan Clarkson,,2.08
2019-20,Jordan Clarkson,1610612739.0,2.08
2019-20,Jordan Clarkson,1610612762.0,2.09
2019-20,Nic Claxton,1610612751.0,4.71
2019-20,Chris Clemons,1610612745.0,1.18
2019-20,Antonius Cleveland,1610612742.0,2.62
2019-20,Amir Coffey,1610612746.0,2.51
2019-20,John Collins,1610612737.0,4.47
2019-20,Zach Collins,1610612757.0,4.21
2019-20,Mike Conley,1610612762.0,1.0
2019-20,Pat Connaughton,1610612749.0,2.34
2019-20,Quinn Cook,1610612747.0,1.08
2019-20,Tyler Cook,,4.38
2019-20,Tyler Cook,1610612739.0,4.96
2019-20,Tyler Cook,1610612743.0,3.42
2019-20,Robert Covington,,4.22
2019-20,Robert Covington,1610612750.0,3.86
2019-20,Robert Covington,1610612745.0,4.72
2019-20,Allen Crabbe,,2.33
2019-20,Allen Crabbe,1610612737.0,2.17
2019-20,Allen Crabbe,1610612750.0,2.95
2019-20,Torrey Craig,1610612743.0,2.83
2019-20,Jamal Crawford,1610612751.0,2.0
2019-20,Jae Crowder,,3.28
2019-20,Jae Crowder,1610612763.0,3.01
2019-20,Jae Crowder,1610612748.0,3.97
2019-20,Jarrett Culver,1610612750.0,2.17
2019-20,Seth Curry,1610612742.0,2.31
2019-20,Stephen Curry,1610612744.0,1.0
2019-20,Troy Daniels,,2.51
2019-20,Troy Daniels,1610612747.0,2.65
2019-20,Troy Daniels,1610612743.0,1.43
2019-20,Anthony Davis,1610612747.0,4.4
2019-20,Ed Davis,1610612762.0,5.0
2019-20,Terence Davis,1610612761.0,2.28
2019-20,Dewayne Dedmon,,5.0
2019-20,Dewayne Dedmon,1610612758.0,5.0
2019-20,Dewayne Dedmon,1610612737.0,5.0
2019-20,Matthew Dellavedova,1610612739.0,1.44
2019-20,DeMar DeRozan,1610612759.0,3.29
2019-20,Cheick Diallo,1610612756.0,4.86
2019-20,Hamidou Diallo,1610612760.0,2.67
2019-20,Gorgui Dieng,,4.95
2019-20,Gorgui Dieng,1610612763.0,4.88
2019-20,Spencer Dinwiddie,1610612751.0,1.17
2019-20,Donte DiVincenzo,1610612749.0,1.7
2019-20,Luka Doncic,1610612742.0,1.52
2019-20,Luguentz Dort,1610612760.0,2.75
2019-20,Damyean Dotson,1610612752.0,2.13
2019-20,Sekou Doumbouya,1610612765.0,3.89
2019-20,PJ Dozier,1610612743.0,2.2
2019-20,Goran Dragic,1610612748.0,1.29
2019-20,Andre Drummond,,5.0
2019-20,Andre Drummond,1610612765.0,5.0
2019-20,Andre Drummond,1610612739.0,5.0
2019-20,Jared Dudley,1610612747.0,3.85
2019-20,Kris Dunn,1610612741.0,1.19
2019-20,Carsen Edwards,1610612738.0,1.89
2019-20,Henry Ellenson,1610612751.0,4.78
2019-20,Wayne Ellington,1610612752.0,1.91
2019-20,Joel Embiid,1610612755.0,5.0
2019-20,James Ennis III,,2.85
2019-20,James Ennis III,1610612755.0,2.98
2019-20,James Ennis III,1610612753.0,2.54
2019-20,Drew Eubanks,1610612759.0,4.97
2019-20,Jacob Evans,,1.87
2019-20,Jacob Evans,1610612744.0,1.88
2019-20,Jacob Evans,1610612750.0,2.0
2019-20,Dante Exum,,2.19
2019-20,Dante Exum,1610612762.0,2.2
2019-20,Dante Exum,1610612739.0,2.17
2019-20,Tacko Fall,1610612738.0,5.0
2019-20,Derrick Favors,1610612740.0,5.0
2019-20,Cristiano Felicio,1610612741.0,4.99
2019-20,Terrance Ferguson,1610612760.0,3.03
2019-20,Bruno Fernando,1610612737.0,4.89
2019-20,Yogi Ferrell,1610612758.0,1.0
2019-20,Dorian Finney-Smith,1610612742.0,3.45
2019-20,Bryn Forbes,1610612759.0,1.77
2019-20,Evan Fournier,1610612753.0,2.74
2019-20,De'Aaron Fox,1610612758.0,1.02
2019-20,Melvin Frazier,1610612753.0,1.93
2019-20,Michael Frazier,1610612745.0,1.49
2019-20,Tim Frazier,1610612765.0,1.0
2019-20,Enes Freedom,1610612738.0,5.0
2019-20,Markelle Fultz,1610612753.0,1.13
2019-20,Wenyen Gabriel,,4.23
2019-20,Wenyen Gabriel,1610612758.0,3.81
2019-20,Wenyen Gabriel,1610612757.0,4.38
2019-20,Daniel Gafford,1610612741.0,4.98
2019-20,Danilo Gallinari,1610612760.0,4.02
2019-20,Langston Galloway,1610612765.0,2.13
2019-20,Darius Garland,1610612739.0,1.75
2019-20,Marc Gasol,1610612761.0,5.0
2019-20,Rudy Gay,1610612759.0,4.11
2019-20,Paul George,1610612746.0,3.09
2019-20,Taj Gibson,1610612752.0,5.0
2019-20,Harry Giles,1610612758.0,4.99
2019-20,Shai Gilgeous-Alexander,1610612760.0,2.13
2019-20,Rudy Gobert,1610612762.0,5.0
2019-20,Brandon Goodwin,1610612737.0,1.12
2019-20,Aaron Gordon,1610612753.0,3.69
2019-20,Eric Gordon,1610612745.0,2.97
2019-20,Devonte' Graham,1610612766.0,1.61
2019-20,Treveon Graham,,2.52
2019-20,Treveon Graham,1610612750.0,2.42
2019-20,Treveon Graham,1610612737.0,2.86
2019-20,Jerami Grant,1610612743.0,3.87
2019-20,Jerian Grant,1610612764.0,2.27
2019-20,Josh Gray,1610612740.0,1.0
2019-20,Danny Green,1610612747.0,3.1
2019-20,Draymond Green,1610612744.0,3.81
2019-20,JaMychal Green,1610612746.0,4.06
2019-20,Javonte Green,1610612738.0,2.41
2019-20,Jeff Green,,4.51
2019-20,Jeff Green,1610612762.0,4.18
2019-20,Jeff Green,1610612745.0,4.96
2019-20,Blake Griffin,1610612765.0,4.13
2019-20,Marko Guduric,1610612763.0,2.31
2019-20,Kyle Guy,1610612758.0,2.0
2019-20,Rui Hachimura,1610612764.0,3.84
2019-20,Devon Hall,1610612760.0,1.08
2019-20,Donta Hall,,4.87
2019-20,Donta Hall,1610612765.0,4.65
2019-20,Donta Hall,1610612751.0,5.0
2019-20,Dusty Hannahs,1610612763.0,1.0
2019-20,Tim Hardaway Jr.,1610612742.0,2.57
2019-20,James Harden,1610612745.0,1.96
2019-20,Maurice Harkless,,3.58
2019-20,Maurice Harkless,1610612746.0,3.7
2019-20,Maurice Harkless,1610612752.0,3.1
2019-20,Jared Harper,1610612756.0,1.0
2019-20,Montrezl Harrell,1610612746.0,5.0
2019-20,Gary Harris,1610612743.0,2.08
2019-20,Joe Harris,1610612751.0,2.89
2019-20,Tobias Harris,1610612755.0,3.8
2019-20,Shaquille Harrison,1610612741.0,1.92
2019-20,Josh Hart,1610612740.0,3.12
2019-20,Isaiah Hartenstein,1610612745.0,5.0
2019-20,Udonis Haslem,1610612748.0,4.22
2019-20,Jaxson Hayes,1610612740.0,5.0
2019-20,Gordon Hayward,1610612738.0,3.11
2019-20,John Henson,,5.0
2019-20,John Henson,1610612739.0,5.0
2019-20,John Henson,1610612765.0,5.0
2019-20,Dewan Hernandez,1610612761.0,5.0
2019-20,Juancho Hernangomez,,4.18
2019-20,Juancho Hernangomez,1610612743.0,4.23
2019-20,Juancho Hernangomez,1610612750.0,4.08
2019-20,Willy Hernangomez,1610612766.0,5.0
2019-20,Tyler Herro,1610612748.0,1.87
2019-20,Kevin Hervey,1610612760.0,4.75
2019-20,Mario Hezonja,1610612757.0,3.96
2019-20,Buddy Hield,1610612758.0,2.05
2019-20,George Hill,1610612749.0,1.13
2019-20,Solomon Hill,,3.91
2019-20,Solomon Hill,1610612763.0,3.97
2019-20,Solomon Hill,1610612748.0,3.57
2019-20,Jaylen Hoard,1610612757.0,3.51
2019-20,Aaron Holiday,1610612754.0,1.0
2019-20,Jrue Holiday,1610612740.0,2.34
2019-20,Justin Holiday,1610612754.0,2.82
2019-20,Rondae Hollis-Jefferson,1610612761.0,3.71
2019-20,Richaun Holmes,1610612758.0,4.98
2019-20,Rodney Hood,1610612757.0,3.09
2019-20,Al Horford,1610612755.0,4.68
2019-20,Talen Horton-Tucker,1610612747.0,2.39
2019-20,Danuel House Jr.,1610612745.0,3.4
2019-20,Dwight Howard,1610612747.0,5.0
2019-20,William Howard,1610612745.0,4.0
2019-20,Kevin Huerter,1610612737.0,2.17
2019-20,De'Andre Hunter,1610612737.0,3.33
2019-20,Chandler Hutchison,1610612741.0,3.39
2019-20,Serge Ibaka,1610612761.0,4.94
2019-20,Andre Iguodala,1610612748.0,3.11
2019-20,Ersan Ilyasova,1610612749.0,4.02
2019-20,Joe Ingles,1610612762.0,3.86
2019-20,Brandon Ingram,1610612740.0,3.79
2019-20,Kyrie Irving,1610612751.0,1.0
2019-20,Jonathan Isaac,1610612753.0,4.08
2019-20,Wes Iwundu,1610612753.0,2.73
2019-20,Frank Jackson,1610612740.0,1.0
2019-20,Jaren Jackson Jr.,1610612763.0,4.55
2019-20,Josh Jackson,1610612763.0,3.07
2019-20,Justin Jackson,1610612742.0,3.85
2019-20,Reggie Jackson,,1.27
2019-20,Reggie Jackson,1610612765.0,1.13
2019-20,Reggie Jackson,1610612746.0,1.41
2019-20,Justin James,1610612758.0,2.93
2019-20,LeBron James,1610612747.0,1.52
2019-20,Amile Jefferson,1610612753.0,4.04
2019-20,DaQuan Jeffries,1610612758.0,2.68
2019-20,Ty Jerome,1610612756.0,2.1
2019-20,Alize Johnson,1610612754.0,3.26
2019-20,B.J. Johnson,1610612753.0,2.95
2019-20,Cameron Johnson,1610612756.0,3.8
2019-20,James Johnson,,4.41
2019-20,James Johnson,1610612748.0,4.01
2019-20,James Johnson,1610612750.0,4.75
2019-20,Keldon Johnson,1610612759.0,3.04
2019-20,Stanley Johnson,1610612761.0,4.06
2019-20,Tyler Johnson,,1.49
2019-20,Tyler Johnson,1610612756.0,1.49
2019-20,Tyler Johnson,1610612751.0,1.49
2019-20,Nikola Jokic,1610612743.0,5.0
2019-20,Damian Jones,1610612737.0,4.99
2019-20,Derrick Jones Jr.,1610612748.0,3.08
2019-20,Tyus Jones,1610612763.0,1.0
2019-20,DeAndre Jordan,1610612751.0,5.0
2019-20,Cory Joseph,1610612758.0,1.27
2019-20,Mfiondu Kabengele,1610612746.0,4.9
2019-20,Frank Kaminsky,1610612756.0,5.0
2019-20,Luke Kennard,1610612765.0,2.47
2019-20,Stanton Kidd,1610612762.0,2.42
2019-20,Michael Kidd-Gilchrist,,3.73
2019-20,Michael Kidd-Gilchrist,1610612766.0,3.74
2019-20,Michael Kidd-Gilchrist,1610612742.0,3.72
2019-20,Louis King,1610612765.0,2.95
2019-20,Maxi Kleber,1610612742.0,4.35
2019-20,Brandon Knight,,1.56
2019-20,Brandon Knight,1610612739.0,1.98
2019-20,Brandon Knight,1610612765.0,1.05
2019-20,Kevin Knox,1610612752.0,3.13
2019-20,John Konchar,1610612763.0,2.0
2019-20,Furkan Korkmaz,1610612755.0,2.71
2019-20,Luke Kornet,1610612741.0,5.0
2019-20,Kyle Korver,1610612749.0,3.0
2019-20,Rodions Kurucs,1610612751.0,4.18
2019-20,Kyle Kuzma,1610612747.0,3.99
2019-20,Skal Labissiere,1610612757.0,4.92
2019-20,Jeremy Lamb,1610612754.0,2.05
2019-20,Romeo Langford,1610612738.0,2.44
2019-20,Zach LaVine,1610612741.0,2.79
2019-20,Vic Law,1610612753.0,4.06
2019-20,Jake Layman,1610612750.0,3.66
2019-20,T.J. Leaf,1610612754.0,4.43
2019-20,Jalen Lecque,1610612756.0,2.96
2019-20,Courtney Lee,1610612742.0,2.89
2019-20,Damion Lee,1610612744.0,1.97
2019-20,Alex Len,,5.0
2019-20,Alex Len,1610612737.0,5.0
2019-20,Alex Len,1610612758.0,5.0
2019-20,Kawhi Leonard,1610612746.0,2.6
2019-20,Meyers Leonard,1610612748.0,5.0
2019-20,Caris LeVert,1610612751.0,2.16
2019-20,Damian Lillard,1610612757.0,1.0
2019-20,Nassir Little,1610612757.0,3.58
2019-20,Kevon Looney,1610612744.0,4.65
2019-20,Brook Lopez,1610612749.0,5.0
2019-20,Robin Lopez,1610612749.0,5.0
2019-20,Kevin Love,1610612739.0,4.26
2019-20,Kyle Lowry,1610612761.0,1.0
2019-20,Timothe Luwawu-Cabarrot,1610612751.0,3.03
2019-20,Trey Lyles,1610612759.0,4.13
2019-20,Daryl Macon,1610612748.0,1.0
2019-20,J.P. Macura,1610612739.0,2.0
2019-20,Josh Magette,1610612753.0,1.0
2019-20,Ian Mahinmi,1610612764.0,5.0
2019-20,Thon Maker,1610612765.0,4.89
2019-20,Terance Mann,1610612746.0,2.72
2019-20,Boban Marjanovic,1610612742.0,5.0
2019-20,Lauri Markkanen,1610612741.0,4.2
