SEASON,MINUTES_ON,PLAYER_ID,TEAM_ID,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,TIME_OF_POSS,TEAM,PLAYER_NAME,OFF_POSS,BALL_HOG%
2022-23,68,202694,1610612746,13.868,3.0,LAC,Marcus Morris Sr.,144.0,9.0
2014-15,90,203935,1610612738,14.855,7.8,BOS,Marcus Smart,172.0,18.3
2015-16,193,203935,1610612738,15.275,20.3,BOS,Marcus Smart,386.0,20.7
2016-17,538,203935,1610612738,15.399,70.6,BOS,Marcus Smart,1049.0,26.2
2017-18,449,203935,1610612738,15.544,72.1,BOS,Marcus Smart,882.0,31.6
2018-19,32,203935,1610612738,13.254,2.8,BOS,Marcus Smart,71.0,17.9
2019-20,648,203935,1610612738,15.069,58.1,BOS,Marcus Smart,1272.0,18.2
2020-21,183,203935,1610612738,14.41,21.8,BOS,Marcus Smart,373.0,24.3
2021-22,760,203935,1610612738,15.457,114.8,BOS,Marcus Smart,1511.0,29.5
2022-23,571,203935,1610612738,14.368,61.8,BOS,Marcus Smart,1194.0,21.6
2013-14,124,201977,1610612751,16.902,6.2,BKN,Marcus Thornton,224.0,9.8
2013-14,535,201596,1610612748,16.523,80.7,MIA,Mario Chalmers,963.0,30.4
2019-20,68,1626209,1610612757,13.611,5.5,POR,Mario Hezonja,144.0,16.8
2014-15,10,203900,1610612751,16.15,0.7,BKN,Markel Brown,20.0,13.0
2017-18,23,1628365,1610612755,14.708,5.8,PHI,Markelle Fultz,48.0,49.3
2019-20,147,1628365,1610612753,14.464,32.0,ORL,Markelle Fultz,317.0,41.9
2016-17,373,202693,1610612764,15.047,12.7,WAS,Markieff Morris,745.0,6.8
2017-18,181,202693,1610612764,14.611,4.6,WAS,Markieff Morris,365.0,5.2
2018-19,59,202693,1610612760,13.174,1.9,OKC,Markieff Morris,121.0,7.2
2019-20,385,202693,1610612747,15.197,10.8,LAL,Markieff Morris,760.0,5.6
2020-21,38,202693,1610612747,17.357,1.3,LAL,Markieff Morris,70.0,6.4
2021-22,3,202693,1610612748,13.25,0.1,MIA,Markieff Morris,8.0,5.7
2020-21,112,1630210,1610612743,15.516,5.1,DEN,Markus Howard,213.0,9.3
2021-22,30,1627737,1610612742,14.167,0.8,DAL,Marquese Chriss,66.0,5.1
2013-14,68,201578,1610612744,15.941,2.6,GSW,Marreese Speights,135.0,7.2
2014-15,67,201578,1610612744,13.978,3.3,GSW,Marreese Speights,137.0,10.3
2015-16,201,201578,1610612744,14.806,9.1,GSW,Marreese Speights,407.0,9.1
2016-17,98,201578,1610612746,15.53,3.7,LAC,Marreese Speights,181.0,7.9
2013-14,195,101110,1610612764,16.49,6.1,WAS,Martell Webster,359.0,6.2
2014-15,4,101110,1610612764,11.8,0.0,WAS,Martell Webster,10.0,0.0
2015-16,228,101107,1610612766,16.23,6.1,CHA,Marvin Williams,427.0,5.3
2019-20,179,101107,1610612749,14.223,4.6,MIL,Marvin Williams,367.0,5.3
2013-14,114,203486,1610612751,16.444,4.6,BKN,Mason Plumlee,207.0,8.1
2014-15,49,203486,1610612751,15.042,1.0,BKN,Mason Plumlee,95.0,4.2
2015-16,306,203486,1610612757,14.881,18.7,POR,Mason Plumlee,620.0,12.2
2018-19,218,203486,1610612743,15.452,9.2,DEN,Mason Plumlee,423.0,8.4
2019-20,206,203486,1610612743,15.082,10.4,DEN,Mason Plumlee,402.0,10.3
2022-23,91,203486,1610612746,14.767,3.7,LAC,Mason Plumlee,180.0,8.4
2019-20,75,1629680,1610612755,16.592,1.3,PHI,Matisse Thybulle,142.0,3.3
2020-21,220,1629680,1610612755,15.02,3.7,PHI,Matisse Thybulle,453.0,3.3
2021-22,137,1629680,1610612755,15.926,1.9,PHI,Matisse Thybulle,257.0,2.8
2013-14,404,2440,1610612746,15.643,15.1,LAC,Matt Barnes,800.0,7.2
2014-15,409,2440,1610612746,14.587,13.2,LAC,Matt Barnes,825.0,6.6
2015-16,139,2440,1610612763,16.112,9.3,MEM,Matt Barnes,260.0,13.3
2016-17,61,2440,1610612744,14.031,3.4,GSW,Matt Barnes,127.0,11.4
2013-14,136,2588,1610612759,15.693,5.0,SAS,Matt Bonner,261.0,7.3
2014-15,36,2588,1610612759,14.861,1.2,SAS,Matt Bonner,79.0,6.1
2019-20,84,1629744,1610612761,13.18,2.9,TOR,Matt Thomas,183.0,7.2
2020-21,7,1629744,1610612762,14.571,0.4,UTA,Matt Thomas,14.0,11.8
2014-15,497,203521,1610612739,17.201,54.9,CLE,Matthew Dellavedova,937.0,20.4
2015-16,241,203521,1610612739,16.604,39.7,CLE,Matthew Dellavedova,455.0,31.5
2016-17,159,203521,1610612749,16.486,24.1,MIL,Matthew Dellavedova,294.0,29.8
2017-18,78,203521,1610612749,14.396,10.0,MIL,Matthew Dellavedova,159.0,26.2
2015-16,272,203090,1610612757,14.74,9.8,POR,Maurice Harkless,543.0,7.3
2016-17,99,203090,1610612757,15.75,2.9,POR,Maurice Harkless,204.0,5.4
2017-18,53,203090,1610612757,15.087,1.7,POR,Maurice Harkless,104.0,6.5
2018-19,388,203090,1610612757,15.85,14.7,POR,Maurice Harkless,781.0,7.1
2022-23,33,1631108,1610612747,13.562,4.2,LAL,Max Christie,73.0,25.5
2020-21,6,1629622,1610612748,14.091,0.1,MIA,Max Strus,11.0,3.9
2021-22,523,1629622,1610612748,15.765,20.0,MIA,Max Strus,1005.0,7.6
2022-23,445,1629622,1610612748,15.646,18.6,MIA,Max Strus,949.0,7.5
2019-20,203,1628467,1610612742,14.295,5.2,DAL,Maxi Kleber,431.0,5.1
2020-21,187,1628467,1610612742,16.396,4.4,DAL,Maxi Kleber,356.0,4.5
2021-22,457,1628467,1610612742,16.962,12.9,DAL,Maxi Kleber,870.0,5.2
2018-19,15,1628982,1610612753,12.382,0.7,ORL,Melvin Frazier Jr.,34.0,10.0
2019-20,12,1628982,1610612745,11.034,,HOU,Melvin Frazier Jr.,29.0,
2013-14,9,203086,1610612757,14.294,0.1,POR,Meyers Leonard,17.0,2.5
2014-15,106,203086,1610612757,14.224,2.6,POR,Meyers Leonard,205.0,5.3
2016-17,31,203086,1610612757,15.75,1.1,POR,Meyers Leonard,60.0,7.0
2017-18,8,203086,1610612757,9.905,0.4,POR,Meyers Leonard,21.0,11.5
2018-19,170,203086,1610612757,16.243,9.0,POR,Meyers Leonard,345.0,9.6
2019-20,31,203086,1610612748,16.016,1.1,MIA,Meyers Leonard,61.0,6.8
2022-23,5,203086,1610612749,11.333,0.2,MIL,Meyers Leonard,12.0,8.8
2013-14,23,201563,1610612748,12.702,0.8,MIA,Michael Beasley,47.0,8.0
2015-16,80,201563,1610612745,14.536,5.2,HOU,Michael Beasley,168.0,12.8
2016-17,48,201563,1610612749,16.457,3.0,MIL,Michael Beasley,92.0,11.9
2014-15,191,203487,1610612749,14.69,42.3,MIL,Michael Carter-Williams,374.0,46.2
2016-17,53,203487,1610612741,14.569,8.2,CHI,Michael Carter-Williams,102.0,33.1
2018-19,92,203487,1610612753,14.805,18.7,ORL,Michael Carter-Williams,185.0,41.0
2013-14,91,203077,1610612766,15.766,3.2,CHA,Michael Kidd-Gilchrist,167.0,7.3
2019-20,55,203077,1610612742,13.876,1.2,DAL,Michael Kidd-Gilchrist,113.0,4.6
2019-20,451,1629008,1610612743,15.245,20.7,DEN,Michael Porter Jr.,897.0,9.1
2020-21,332,1629008,1610612743,15.691,13.5,DEN,Michael Porter Jr.,653.0,7.9
2022-23,507,1629008,1610612743,15.595,19.1,DEN,Michael Porter Jr.,1024.0,7.2
2020-21,707,1628969,1610612756,15.503,19.0,PHX,Mikal Bridges,1397.0,5.3
2021-22,500,1628969,1610612756,15.248,17.5,PHX,Mikal Bridges,945.0,7.3
2022-23,157,1628969,1610612751,14.955,13.7,BKN,Mikal Bridges,290.0,19.0
2013-14,267,201144,1610612763,17.298,66.8,MEM,Mike Conley,504.0,46.0
2014-15,243,201144,1610612763,17.2,59.7,MEM,Mike Conley,465.0,44.8
2016-17,224,201144,1610612763,16.797,50.0,MEM,Mike Conley,400.0,44.7
2019-20,165,201144,1610612762,15.935,24.9,UTA,Mike Conley,309.0,30.3
2020-21,176,201144,1610612762,15.325,34.3,UTA,Mike Conley,354.0,37.9
2021-22,174,201144,1610612762,14.976,30.0,UTA,Mike Conley,331.0,36.3
2022-23,183,201144,1610612750,14.866,30.6,MIN,Mike Conley,358.0,34.5
2013-14,163,2399,1610612741,17.3,5.9,CHI,Mike Dunleavy,293.0,7.0
2014-15,389,2399,1610612741,15.994,15.9,CHI,Mike Dunleavy,727.0,8.2
2016-17,53,2399,1610612737,14.043,1.6,ATL,Mike Dunleavy,117.0,5.8
2020-21,103,1628455,1610612751,15.512,18.2,BKN,Mike James,211.0,33.4
2013-14,173,2034,1610612763,16.933,8.4,MEM,Mike Miller,330.0,9.0
2014-15,65,2034,1610612739,17.739,2.1,CLE,Mike Miller,119.0,6.0
2013-14,5,203488,1610612737,14.667,0.1,ATL,Mike Muscala,9.0,4.5
2014-15,102,203488,1610612737,15.196,3.5,ATL,Mike Muscala,189.0,7.3
2015-16,67,203488,1610612737,14.954,2.2,ATL,Mike Muscala,130.0,6.8
2016-17,81,203488,1610612737,15.037,1.9,ATL,Mike Muscala,160.0,4.7
2019-20,20,203488,1610612760,14.8,0.6,OKC,Mike Muscala,40.0,6.1
2022-23,19,203488,1610612738,12.05,0.3,BOS,Mike Muscala,40.0,3.7
2013-14,146,203118,1610612737,14.808,4.2,ATL,Mike Scott,287.0,5.9
2014-15,172,203118,1610612737,14.496,5.7,ATL,Mike Scott,337.0,7.0
2015-16,161,203118,1610612737,14.984,5.6,ATL,Mike Scott,318.0,7.1
2017-18,126,203118,1610612764,14.427,3.6,WAS,Mike Scott,260.0,5.8
2018-19,193,203118,1610612755,14.753,6.2,PHI,Mike Scott,396.0,6.4
2019-20,20,203118,1610612755,14.146,0.7,PHI,Mike Scott,41.0,7.2
2020-21,34,203118,1610612755,15.859,1.1,PHI,Mike Scott,71.0,5.9
2022-23,20,1630540,1610612752,15.077,1.9,NYK,Miles McBride,39.0,19.4
2014-15,16,203101,1610612749,15.4,0.7,MIL,Miles Plumlee,30.0,9.1
2013-14,220,203141,1610612751,16.859,8.2,BKN,Mirza Teletovic,391.0,7.5
2014-15,16,203141,1610612751,13.471,0.8,BKN,Mirza Teletovic,34.0,10.5
2016-17,27,203141,1610612749,16.54,1.2,MIL,Mirza Teletovic,50.0,8.7
2022-23,298,1629011,1610612752,15.882,6.2,NYK,Mitchell Robinson,569.0,4.1
2019-20,14,1629671,1610612762,18.556,0.6,UTA,Miye Oni,27.0,7.2
2020-21,41,1629671,1610612762,15.975,0.5,UTA,Miye Oni,79.0,2.4
2022-23,10,1628964,1610612747,14.818,0.3,LAL,Mo Bamba,22.0,5.5
2013-14,187,2590,1610612757,15.17,29.6,POR,Mo Williams,376.0,31.1
2015-16,68,2590,1610612739,15.27,14.1,CLE,Mo Williams,137.0,40.4
2013-14,249,101145,1610612742,15.689,28.4,DAL,Monta Ellis,479.0,22.7
2014-15,197,101145,1610612742,14.261,21.2,DAL,Monta Ellis,421.0,21.2
2015-16,225,101145,1610612754,14.734,38.3,IND,Monta Ellis,428.0,36.4
2016-17,76,101145,1610612754,15.23,4.7,IND,Monta Ellis,148.0,12.5
2018-19,224,1628420,1610612743,15.632,41.1,DEN,Monte Morris,438.0,36.0
2019-20,406,1628420,1610612743,15.243,58.3,DEN,Monte Morris,808.0,28.4
2020-21,286,1628420,1610612743,15.5,55.2,DEN,Monte Morris,566.0,37.8
2021-22,156,1628420,1610612743,15.621,26.3,DEN,Monte Morris,314.0,32.2
2015-16,12,1626149,1610612745,11.04,0.4,HOU,Montrezl Harrell,25.0,8.7
2016-17,21,1626149,1610612745,15.568,1.5,HOU,Montrezl Harrell,44.0,13.1
2018-19,158,1626149,1610612746,14.594,10.7,LAC,Montrezl Harrell,335.0,13.1
2019-20,243,1626149,1610612746,14.29,11.3,LAC,Montrezl Harrell,500.0,9.5
2020-21,39,1626149,1610612747,15.494,2.1,LAL,Montrezl Harrell,79.0,10.3
2022-23,7,1626149,1610612755,17.154,0.5,PHI,Montrezl Harrell,13.0,13.5
2021-22,105,1630541,1610612744,15.271,3.9,GSW,Moses Moody,210.0,7.3
2022-23,161,1630541,1610612744,14.748,6.1,GSW,Moses Moody,337.0,7.4
2015-16,197,1626167,1610612754,15.309,6.5,IND,Myles Turner,366.0,7.0
2016-17,133,1626167,1610612754,14.71,4.5,IND,Myles Turner,259.0,7.1
2017-18,196,1626167,1610612754,15.066,5.4,IND,Myles Turner,377.0,5.7
2018-19,126,1626167,1610612754,15.399,3.9,IND,Myles Turner,253.0,6.0
2019-20,146,1626167,1610612754,14.779,5.6,IND,Myles Turner,294.0,7.7
2021-22,56,1630230,1610612740,14.964,3.1,NOP,Naji Marshall,110.0,11.3
2013-14,4,201986,1610612761,14.857,0.4,TOR,Nando De Colo,7.0,23.1
2020-21,9,1629642,1610612757,12.526,0.8,POR,Nassir Little,19.0,20.2
2020-21,14,1630233,1610612737,15.333,1.4,ATL,Nathan Knight,30.0,18.3
2022-23,5,1630233,1610612750,15.0,0.4,MIN,Nathan Knight,9.0,17.8
2021-22,54,1629675,1610612750,13.242,2.3,MIN,Naz Reid,120.0,8.7
2013-14,5,1737,1610612741,18.222,0.1,CHI,Nazr Mohammed,9.0,3.7
2014-15,14,1737,1610612741,11.556,0.3,CHI,Nazr Mohammed,27.0,5.8
2015-16,10,1737,1610612760,17.5,0.3,OKC,Nazr Mohammed,18.0,5.7
2017-18,47,202357,1610612750,13.63,2.1,MIN,Nemanja Bjelica,100.0,9.2
2020-21,30,202357,1610612748,14.638,1.6,MIA,Nemanja Bjelica,58.0,11.3
2021-22,150,202357,1610612744,15.25,9.3,GSW,Nemanja Bjelica,300.0,12.2
2013-14,0,203517,1610612744,0.0,0.0,GSW,Nemanja Nedovic,0.0,
2013-14,325,2403,1610612764,15.785,17.3,WAS,Nene,594.0,11.1
2014-15,257,2403,1610612764,15.811,11.6,WAS,Nene,493.0,8.9
2016-17,161,2403,1610612745,14.387,7.0,HOU,Nene,336.0,8.7
2017-18,107,2403,1610612745,14.3,3.7,HOU,Nene,217.0,7.2
2018-19,53,2403,1610612745,16.01,2.6,HOU,Nene,105.0,9.3
2018-19,60,203457,1610612760,13.226,1.9,OKC,Nerlens Noel,124.0,7.0
2019-20,97,203457,1610612760,14.095,2.6,OKC,Nerlens Noel,201.0,5.5
2020-21,92,203457,1610612752,15.637,3.0,NYK,Nerlens Noel,182.0,6.3
2020-21,130,1629651,1610612751,16.105,4.9,BKN,Nic Claxton,248.0,7.4
2021-22,98,1629651,1610612751,14.684,3.1,BKN,Nic Claxton,190.0,6.7
2022-23,117,1629651,1610612751,14.583,3.4,BKN,Nic Claxton,211.0,6.6
2014-15,126,201979,1610612763,17.097,27.5,MEM,Nick Calathes,238.0,40.5
2013-14,183,2555,1610612760,14.801,7.1,OKC,Nick Collison,352.0,8.2
2015-16,79,2555,1610612760,14.557,1.9,OKC,Nick Collison,149.0,5.3
2014-15,49,203910,1610612745,12.333,3.4,HOU,Nick Johnson,102.0,16.2
2017-18,205,201156,1610612744,14.983,6.2,GSW,Nick Young,421.0,5.9
2021-22,5,1629638,1610612762,10.7,0.7,UTA,Nickeil Alexander-Walker,10.0,39.3
2022-23,148,1629638,1610612750,15.017,7.6,MIN,Nickeil Alexander-Walker,286.0,10.6
2013-14,459,201587,1610612757,15.251,41.5,POR,Nicolas Batum,895.0,18.2
2014-15,209,201587,1610612757,14.377,13.7,POR,Nicolas Batum,400.0,14.3
2015-16,144,201587,1610612766,16.344,10.4,CHA,Nicolas Batum,270.0,14.1
2020-21,555,201587,1610612746,15.17,15.1,LAC,Nicolas Batum,1069.0,5.6
2022-23,92,201587,1610612746,14.799,1.9,LAC,Nicolas Batum,189.0,4.1
2020-21,19,1629740,1610612742,17.206,0.8,DAL,Nicolo Melli,34.0,8.2
2019-20,2,1628430,1610612762,22.0,0.3,UTA,Nigel Williams-Goss,5.0,16.4
2021-22,25,203917,1610612738,15.92,4.3,BOS,Nik Stauskas,49.0,33.1
2018-19,557,203999,1610612743,15.829,67.0,DEN,Nikola Jokic,1070.0,23.7
2019-20,694,203999,1610612743,15.696,88.5,DEN,Nikola Jokic,1363.0,24.8
2020-21,345,203999,1610612743,15.426,45.8,DEN,Nikola Jokic,692.0,25.7
2021-22,171,203999,1610612743,15.448,22.9,DEN,Nikola Jokic,346.0,25.7
2022-23,583,203999,1610612743,15.532,80.1,DEN,Nikola Jokic,1176.0,26.3
2022-23,7,1631107,1610612748,15.188,1.2,MIA,Nikola Jovic,22.0,21.5
2014-15,164,202703,1610612741,15.748,8.7,CHI,Nikola Mirotic,313.0,10.6
2016-17,162,202703,1610612741,15.824,8.4,CHI,Nikola Mirotic,306.0,10.4
2017-18,320,202703,1610612740,13.562,13.6,NOP,Nikola Mirotic,681.0,8.8
2018-19,298,202703,1610612749,14.524,12.1,MIL,Nikola Mirotic,620.0,8.1
2018-19,147,202696,1610612753,15.927,8.1,ORL,Nikola Vucevic,286.0,10.7
2019-20,185,202696,1610612753,14.566,11.0,ORL,Nikola Vucevic,396.0,11.4
2021-22,181,202696,1610612741,15.646,9.0,CHI,Nikola Vucevic,373.0,9.3
2015-16,12,203943,1610612757,13.28,0.5,POR,Noah Vonleh,25.0,9.0
2016-17,100,203943,1610612757,15.255,3.0,POR,Noah Vonleh,208.0,5.7
2019-20,3,203943,1610612743,13.667,0.2,DEN,Noah Vonleh,6.0,14.6
2015-16,206,1626181,1610612761,16.412,9.4,TOR,Norman Powell,386.0,8.9
2016-17,227,1626181,1610612761,15.361,15.4,TOR,Norman Powell,440.0,13.7
2017-18,40,1626181,1610612761,14.5,2.0,TOR,Norman Powell,78.0,10.6
2018-19,366,1626181,1610612761,15.197,20.2,TOR,Norman Powell,737.0,10.8
2019-20,273,1626181,1610612761,14.59,13.1,TOR,Norman Powell,553.0,9.7
2020-21,216,1626181,1610612757,14.7,7.1,POR,Norman Powell,423.0,6.9
2022-23,167,1626181,1610612746,13.618,11.4,LAC,Norman Powell,348.0,14.4
2013-14,404,202708,1610612748,17.043,52.1,MIA,Norris Cole,724.0,25.3
2014-15,106,202708,1610612740,15.363,19.5,NOP,Norris Cole,204.0,37.3
2016-17,25,202708,1610612760,15.327,4.9,OKC,Norris Cole,49.0,39.1
2019-20,7,203658,1610612755,12.533,0.2,PHI,Norvel Pelle,15.0,6.4
2017-18,238,1628384,1610612761,14.692,4.4,TOR,O.G. Anunoby,468.0,3.8
2019-20,393,1628384,1610612761,14.833,11.5,TOR,O.G. Anunoby,791.0,5.9
2021-22,216,1628384,1610612761,15.746,14.2,TOR,O.G. Anunoby,406.0,13.3
2014-15,156,201564,1610612749,14.262,7.6,MIL,O.J. Mayo,302.0,10.6
2020-21,65,1630167,1610612752,15.37,2.4,NYK,Obi Toppin,127.0,7.4
2022-23,175,1630167,1610612752,15.078,6.8,NYK,Obi Toppin,332.0,8.2
2013-14,8,203136,1610612744,16.067,0.2,GSW,Ognjen Kuzmic,15.0,5.0
2013-14,163,201600,1610612745,16.262,4.5,HOU,Omer Asik,298.0,5.6
2014-15,79,201600,1610612740,17.086,2.7,NOP,Omer Asik,151.0,6.3
2021-22,38,1630209,1610612748,13.076,1.1,MIA,Omer Yurtseven,79.0,6.4
2022-23,10,1630209,1610612748,16.696,0.6,MIA,Omer Yurtseven,29.0,7.4
2020-21,166,1630168,1610612737,14.563,4.3,ATL,Onyeka Okongwu,339.0,5.2
2021-22,108,1630168,1610612737,15.214,2.1,ATL,Onyeka Okongwu,206.0,4.0
2022-23,131,1630168,1610612737,14.389,3.6,ATL,Onyeka Okongwu,270.0,5.6
2013-14,6,203490,1610612764,14.286,0.2,WAS,Otto Porter Jr.,14.0,6.0
2014-15,330,203490,1610612764,15.659,7.8,WAS,Otto Porter Jr.,648.0,4.6
2016-17,428,203490,1610612764,14.937,17.8,WAS,Otto Porter Jr.,854.0,8.4
2017-18,158,203490,1610612764,14.397,5.0,WAS,Otto Porter Jr.,325.0,6.4
2021-22,371,203490,1610612744,14.528,14.5,GSW,Otto Porter Jr.,740.0,8.1
2016-17,251,200782,1610612761,15.914,8.0,TOR,P.J. Tucker,476.0,6.3
2017-18,570,200782,1610612745,15.926,14.6,HOU,P.J. Tucker,1111.0,5.0
2018-19,426,200782,1610612745,15.459,8.7,HOU,P.J. Tucker,847.0,4.0
2019-20,414,200782,1610612745,14.563,10.7,HOU,P.J. Tucker,836.0,5.3
2020-21,681,200782,1610612749,14.244,10.2,MIL,P.J. Tucker,1355.0,3.2
2021-22,509,200782,1610612748,16.074,17.1,MIA,P.J. Tucker,976.0,6.5
2022-23,294,200782,1610612755,17.439,6.5,PHI,P.J. Tucker,545.0,4.1
2019-20,125,1628408,1610612743,14.179,12.4,DEN,PJ Dozier,246.0,21.3
2022-23,6,1628408,1610612758,17.5,0.9,SAC,PJ Dozier,10.0,30.9
2015-16,22,203798,1610612763,17.487,0.5,MEM,PJ Hairston,39.0,4.4
2014-15,293,203143,1610612745,14.248,40.9,HOU,Pablo Prigioni,605.0,28.5
2015-16,26,203143,1610612746,13.804,4.7,LAC,Pablo Prigioni,56.0,36.5
2016-17,10,1627783,1610612761,10.818,0.5,TOR,Pascal Siakam,22.0,12.6
2017-18,179,1627783,1610612761,15.207,7.9,TOR,Pascal Siakam,343.0,9.1
2018-19,891,1627783,1610612761,15.321,71.7,TOR,Pascal Siakam,1760.0,16.0
2019-20,418,1627783,1610612761,14.889,39.3,TOR,Pascal Siakam,840.0,18.9
2021-22,260,1627783,1610612761,15.678,43.0,TOR,Pascal Siakam,488.0,33.7
2015-16,8,1626192,1610612757,13.188,0.5,POR,Pat Connaughton,16.0,14.2
2016-17,24,1626192,1610612757,14.54,1.6,POR,Pat Connaughton,50.0,13.2
2017-18,59,1626192,1610612757,15.397,2.8,POR,Pat Connaughton,121.0,9.0
2018-19,324,1626192,1610612749,14.023,13.2,MIL,Pat Connaughton,685.0,8.2
2019-20,171,1626192,1610612749,14.105,6.6,MIL,Pat Connaughton,352.0,8.0
2020-21,546,1626192,1610612749,14.827,13.8,MIL,Pat Connaughton,1078.0,5.2
2021-22,318,1626192,1610612749,13.793,9.4,MIL,Pat Connaughton,643.0,6.4
2022-23,88,1626192,1610612749,15.103,2.6,MIL,Pat Connaughton,185.0,5.6
2022-23,11,1631116,1610612744,14.04,0.2,GSW,Patrick Baldwin Jr.,25.0,3.4
2013-14,202,201976,1610612745,15.46,24.4,HOU,Patrick Beverley,389.0,24.3
2015-16,129,201976,1610612745,15.162,17.8,HOU,Patrick Beverley,253.0,27.8
2016-17,325,201976,1610612745,15.03,34.6,HOU,Patrick Beverley,636.0,21.7
2018-19,195,201976,1610612746,14.758,19.4,LAC,Patrick Beverley,422.0,18.7
2019-20,166,201976,1610612746,14.237,17.3,LAC,Patrick Beverley,325.0,22.4
2020-21,323,201976,1610612746,15.658,23.2,LAC,Patrick Beverley,623.0,14.3
2021-22,194,201976,1610612750,14.91,23.4,MIN,Patrick Beverley,398.0,23.7
2016-17,181,1627775,1610612744,14.04,10.8,GSW,Patrick McCaw,378.0,12.2
2017-18,16,1627775,1610612744,16.147,1.2,GSW,Patrick McCaw,34.0,13.1
2018-19,48,1627775,1610612761,13.99,1.7,TOR,Patrick McCaw,105.0,6.9
2013-14,199,202335,1610612761,15.225,7.2,TOR,Patrick Patterson,378.0,7.5
2014-15,106,202335,1610612761,14.177,3.3,TOR,Patrick Patterson,209.0,6.7
2015-16,583,202335,1610612761,16.719,18.9,TOR,Patrick Patterson,1086.0,6.2
2016-17,185,202335,1610612761,15.711,5.3,TOR,Patrick Patterson,356.0,5.7
2017-18,58,202335,1610612760,14.009,1.8,OKC,Patrick Patterson,116.0,6.6
2019-20,10,202335,1610612746,14.952,0.3,LAC,Patrick Patterson,21.0,5.7
2021-22,153,1630172,1610612741,15.409,6.9,CHI,Patrick Williams,318.0,8.4
2013-14,351,201988,1610612759,15.07,44.9,SAS,Patty Mills,685.0,26.1
2014-15,112,201988,1610612759,15.305,17.5,SAS,Patty Mills,226.0,30.4
2015-16,167,201988,1610612759,15.637,24.8,SAS,Patty Mills,322.0,29.6
2016-17,416,201988,1610612759,16.114,62.9,SAS,Patty Mills,822.0,28.5
2017-18,165,201988,1610612759,17.302,20.0,SAS,Patty Mills,315.0,22.0
2018-19,152,201988,1610612759,15.705,23.4,SAS,Patty Mills,295.0,30.3
2021-22,72,201988,1610612751,14.223,1.4,BKN,Patty Mills,148.0,4.0
2022-23,5,201988,1610612751,15.667,0.1,BKN,Patty Mills,9.0,4.3
2014-15,317,2200,1610612741,15.895,15.2,CHI,Pau Gasol,602.0,9.5
2016-17,365,2200,1610612759,16.399,17.2,SAS,Pau Gasol,699.0,9.0
2017-18,90,2200,1610612759,16.282,5.0,SAS,Pau Gasol,181.0,10.2
2013-14,781,202331,1610612754,16.566,72.5,IND,Paul George,1436.0,18.3
2015-16,275,202331,1610612754,15.053,22.8,IND,Paul George,512.0,17.7
2016-17,172,202331,1610612754,15.24,16.3,IND,Paul George,334.0,19.2
2017-18,251,202331,1610612760,14.291,24.1,OKC,Paul George,498.0,20.3
2018-19,204,202331,1610612760,12.861,18.4,OKC,Paul George,424.0,20.2
2019-20,479,202331,1610612746,14.501,50.3,LAC,Paul George,969.0,21.5
2020-21,776,202331,1610612746,15.203,113.7,LAC,Paul George,1497.0,30.0
2013-14,267,200794,1610612737,15.863,20.3,ATL,Paul Millsap,503.0,15.3
2014-15,566,200794,1610612737,14.745,36.6,ATL,Paul Millsap,1102.0,13.5
2015-16,365,200794,1610612737,14.532,24.5,ATL,Paul Millsap,729.0,13.9
2016-17,219,200794,1610612737,15.153,17.2,ATL,Paul Millsap,443.0,15.4
2018-19,469,200794,1610612743,15.786,23.4,DEN,Paul Millsap,897.0,9.9
2019-20,459,200794,1610612743,15.743,20.6,DEN,Paul Millsap,890.0,8.8
2020-21,109,200794,1610612743,16.353,9.1,DEN,Paul Millsap,204.0,16.4
2021-22,6,200794,1610612755,16.5,0.2,PHI,Paul Millsap,10.0,7.3
2013-14,368,1718,1610612751,15.895,20.0,BKN,Paul Pierce,678.0,11.1
2014-15,298,1718,1610612764,15.709,12.8,WAS,Paul Pierce,588.0,8.3
2015-16,54,1718,1610612746,15.904,2.4,LAC,Paul Pierce,104.0,8.7
2016-17,101,1718,1610612746,15.0,5.0,LAC,Paul Pierce,189.0,10.6
2020-21,10,1630194,1610612755,15.0,1.0,PHI,Paul Reed,21.0,19.0
2021-22,140,1630194,1610612755,15.914,5.1,PHI,Paul Reed,267.0,7.2
2022-23,157,1630194,1610612755,16.888,4.4,PHI,Paul Reed,286.0,5.5
2019-20,9,1628778,1610612761,13.421,0.2,TOR,Paul Watson,19.0,4.7
2016-17,136,1627835,1610612741,15.922,6.7,CHI,Paul Zipser,257.0,9.8
2020-21,67,1630202,1610612738,14.129,8.0,BOS,Payton Pritchard,132.0,25.7
2021-22,309,1630202,1610612738,15.773,31.4,BOS,Payton Pritchard,600.0,19.9
2022-23,48,1630202,1610612738,13.888,8.1,BOS,Payton Pritchard,105.0,33.3
2013-14,170,203544,1610612737,16.141,6.0,ATL,Pero Antic,319.0,7.0
2014-15,199,203544,1610612737,14.295,5.7,ATL,Pero Antic,390.0,6.1
2013-14,55,203103,1610612760,14.925,2.3,OKC,Perry Jones III,106.0,8.7
2022-23,13,1631212,1610612743,17.259,1.5,DEN,Peyton Watson,27.0,19.3
2014-15,5,203515,1610612738,15.0,0.5,BOS,Phil Pressey,7.0,28.6
2020-21,12,1630173,1610612748,12.5,1.0,MIA,Precious Achiuwa,24.0,20.0
