SEASON,PLAYER_NAME,PLAYER_ID,TEAM_ID,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,TIME_OF_POSS,TEAM,OFF_POSS,BALL_HANDLE%
2020-21,Kemba Walker,202689.0,1610612738,14.677,241.7,BOS,2785.0,35.5
2021-22,Kemba Walker,202689.0,1610612752,15.447,183.9,NYK,1923.0,37.1
2022-23,Kemba Walker,202689.0,1610612742,15.328,23.5,DAL,287.0,32.1
2022-23,Kendall Brown,1631112.0,1610612754,12.223,1.1,IND,94.0,5.7
2013-14,Kendall Marshall,203088.0,1610612747,13.83,290.0,LAL,3233.0,38.9
2014-15,Kendall Marshall,203088.0,1610612749,15.016,65.2,MIL,795.0,32.8
2015-16,Kendall Marshall,203088.0,1610612755,14.237,61.4,PHI,834.0,31.0
2019-20,Kendrick Nunn,1629134.0,1610612748,14.945,231.8,MIA,3982.0,23.4
2020-21,Kendrick Nunn,1629134.0,1610612748,15.038,156.2,MIA,3279.0,19.0
2022-23,Kendrick Nunn,1629134.0,1610612747,13.998,44.5,LAL,1141.0,16.7
2022-23,Kendrick Nunn,1629134.0,1610612764,15.137,50.2,WAS,891.0,22.3
2013-14,Kendrick Perkins,2570.0,1610612760,14.631,52.6,OKC,2381.0,9.1
2014-15,Kendrick Perkins,2570.0,1610612739,16.675,9.8,CLE,323.0,10.9
2014-15,Kendrick Perkins,2570.0,1610612760,15.233,44.8,OKC,1920.0,9.2
2015-16,Kendrick Perkins,2570.0,1610612740,14.718,23.9,NOP,1091.0,8.9
2017-18,Kendrick Perkins,2570.0,1610612739,13.929,0.9,CLE,28.0,13.8
2013-14,Kenneth Faried,202702.0,1610612743,14.348,94.5,DEN,4440.0,8.9
2014-15,Kenneth Faried,202702.0,1610612743,14.745,90.4,DEN,4147.0,8.9
2015-16,Kenneth Faried,202702.0,1610612743,15.303,75.1,DEN,3358.0,8.8
2016-17,Kenneth Faried,202702.0,1610612743,14.958,52.6,DEN,2632.0,8.0
2017-18,Kenneth Faried,202702.0,1610612743,15.374,17.6,DEN,916.0,7.5
2018-19,Kenneth Faried,202702.0,1610612745,14.782,27.6,HOU,1264.0,8.9
2018-19,Kenneth Faried,202702.0,1610612751,14.335,5.0,BKN,251.0,8.3
2022-23,Kenneth Lofton Jr.,1631254.0,1610612763,14.807,10.9,MEM,363.0,12.2
2018-19,Kenrich Williams,1629026.0,1610612740,13.926,45.7,NOP,2327.0,8.5
2019-20,Kenrich Williams,1629026.0,1610612740,13.802,29.9,NOP,1752.0,7.4
2020-21,Kenrich Williams,1629026.0,1610612760,14.317,88.1,OKC,2991.0,12.3
2021-22,Kenrich Williams,1629026.0,1610612760,14.555,57.6,OKC,2159.0,11.0
2022-23,Kenrich Williams,1629026.0,1610612760,14.006,51.6,OKC,2492.0,8.9
2013-14,Kent Bazemore,203145.0,1610612744,14.617,34.8,GSW,548.0,26.1
2013-14,Kent Bazemore,203145.0,1610612747,13.288,57.6,LAL,1360.0,19.1
2014-15,Kent Bazemore,203145.0,1610612737,15.247,69.2,ATL,2566.0,10.6
2015-16,Kent Bazemore,203145.0,1610612737,14.339,134.5,ATL,4212.0,13.4
2016-17,Kent Bazemore,203145.0,1610612737,14.42,127.6,ATL,3969.0,13.4
2017-18,Kent Bazemore,203145.0,1610612737,14.91,146.4,ATL,3601.0,16.4
2018-19,Kent Bazemore,203145.0,1610612737,13.662,102.5,ATL,3546.0,12.7
2019-20,Kent Bazemore,203145.0,1610612757,14.605,62.4,POR,2323.0,11.0
2019-20,Kent Bazemore,203145.0,1610612758,14.449,30.8,SAC,1202.0,10.6
2020-21,Kent Bazemore,203145.0,1610612744,13.777,84.7,GSW,2811.0,13.1
2021-22,Kent Bazemore,203145.0,1610612747,14.424,21.3,LAL,1145.0,7.7
2013-14,Kentavious Caldwell-Pope,203484.0,1610612765,15.033,54.5,DET,3136.0,6.9
2014-15,Kentavious Caldwell-Pope,203484.0,1610612765,15.65,111.8,DET,5023.0,8.5
2015-16,Kentavious Caldwell-Pope,203484.0,1610612765,15.122,119.9,DET,5531.0,8.6
2016-17,Kentavious Caldwell-Pope,203484.0,1610612765,15.022,117.2,DET,5002.0,9.4
2017-18,Kentavious Caldwell-Pope,203484.0,1610612747,13.859,122.4,LAL,5098.0,10.4
2018-19,Kentavious Caldwell-Pope,203484.0,1610612747,13.803,95.7,LAL,4325.0,9.6
2019-20,Kentavious Caldwell-Pope,203484.0,1610612747,14.156,65.0,LAL,3676.0,7.5
2020-21,Kentavious Caldwell-Pope,203484.0,1610612747,14.893,76.5,LAL,3870.0,8.0
2021-22,Kentavious Caldwell-Pope,203484.0,1610612764,15.1,125.1,WAS,4725.0,10.5
2022-23,Kentavious Caldwell-Pope,203484.0,1610612743,14.441,94.5,DEN,4905.0,8.0
2013-14,Kenyon Martin,2030.0,1610612752,16.627,25.9,NYK,1163.0,8.0
2014-15,Kenyon Martin,2030.0,1610612749,14.976,2.6,MIL,211.0,4.9
2020-21,Kenyon Martin Jr.,1630231.0,1610612745,14.358,36.2,HOU,2233.0,6.8
2021-22,Kenyon Martin Jr.,1630231.0,1610612745,14.606,67.3,HOU,3436.0,8.0
2022-23,Kenyon Martin Jr.,1630231.0,1610612745,15.018,73.0,HOU,4751.0,6.1
2022-23,Keon Ellis,1631165.0,1610612758,14.322,4.0,SAC,143.0,11.7
2021-22,Keon Johnson,1630553.0,1610612746,13.482,12.2,LAC,280.0,19.4
2021-22,Keon Johnson,1630553.0,1610612757,15.059,68.7,POR,1132.0,24.2
2022-23,Keon Johnson,1630553.0,1610612757,14.923,75.5,POR,865.0,35.1
2021-22,Kessler Edwards,1630556.0,1610612751,14.726,30.9,BKN,2017.0,6.2
2022-23,Kessler Edwards,1630556.0,1610612751,14.31,3.3,BKN,171.0,8.1
2022-23,Kessler Edwards,1630556.0,1610612758,14.299,9.4,SAC,622.0,6.3
2013-14,Kevin Durant,201142.0,1610612760,14.337,318.2,OKC,6270.0,21.2
2014-15,Kevin Durant,201142.0,1610612760,14.165,82.8,OKC,1856.0,18.9
2015-16,Kevin Durant,201142.0,1610612760,14.207,258.2,OKC,5240.0,20.8
2016-17,Kevin Durant,201142.0,1610612744,13.247,168.7,GSW,4353.0,17.6
2017-18,Kevin Durant,201142.0,1610612744,13.418,265.0,GSW,4863.0,24.4
2018-19,Kevin Durant,201142.0,1610612744,13.237,325.7,GSW,5714.0,25.8
2020-21,Kevin Durant,201142.0,1610612751,13.651,125.5,BKN,2431.0,22.7
2021-22,Kevin Durant,201142.0,1610612751,14.173,241.6,BKN,4253.0,24.0
2022-23,Kevin Durant,201142.0,1610612751,14.431,165.4,BKN,2864.0,24.0
2022-23,Kevin Durant,201142.0,1610612756,14.891,22.9,PHX,541.0,17.1
2013-14,Kevin Garnett,708.0,1610612751,15.769,53.5,BKN,2072.0,9.8
2014-15,Kevin Garnett,708.0,1610612750,13.82,4.7,MIN,200.0,10.2
2014-15,Kevin Garnett,708.0,1610612751,15.929,41.2,BKN,1613.0,9.6
2015-16,Kevin Garnett,708.0,1610612750,14.812,27.3,MIN,1079.0,10.2
2019-20,Kevin Hervey,1628987.0,1610612760,13.345,2.2,OKC,119.0,8.3
2018-19,Kevin Huerter,1628989.0,1610612737,13.856,98.6,ATL,4391.0,9.7
2019-20,Kevin Huerter,1628989.0,1610612737,13.992,123.7,ATL,3743.0,14.2
2020-21,Kevin Huerter,1628989.0,1610612737,14.794,142.1,ATL,4324.0,13.3
2021-22,Kevin Huerter,1628989.0,1610612737,14.649,132.4,ATL,4489.0,12.1
2022-23,Kevin Huerter,1628989.0,1610612758,13.875,122.2,SAC,4554.0,11.6
2018-19,Kevin Knox II,1628995.0,1610612752,14.496,114.6,NYK,4483.0,10.6
2019-20,Kevin Knox II,1628995.0,1610612752,14.288,50.2,NYK,2423.0,8.7
2020-21,Kevin Knox II,1628995.0,1610612752,15.206,15.8,NYK,933.0,6.7
2021-22,Kevin Knox II,1628995.0,1610612737,13.996,4.3,ATL,242.0,7.6
2021-22,Kevin Knox II,1628995.0,1610612752,14.622,3.9,NYK,225.0,7.1
2022-23,Kevin Knox II,1628995.0,1610612757,14.55,17.5,POR,771.0,9.4
2022-23,Kevin Knox II,1628995.0,1610612765,14.36,19.9,DET,1238.0,6.7
2013-14,Kevin Love,201567.0,1610612750,14.554,213.2,MIN,5765.0,15.2
2014-15,Kevin Love,201567.0,1610612739,15.811,135.6,CLE,4884.0,10.5
2015-16,Kevin Love,201567.0,1610612739,15.945,140.4,CLE,4660.0,11.3
2016-17,Kevin Love,201567.0,1610612739,15.037,103.5,CLE,3795.0,10.9
2017-18,Kevin Love,201567.0,1610612739,14.969,85.0,CLE,3337.0,10.2
2018-19,Kevin Love,201567.0,1610612739,15.153,38.5,CLE,1219.0,12.5
2019-20,Kevin Love,201567.0,1610612739,15.398,109.9,CLE,3655.0,11.7
2020-21,Kevin Love,201567.0,1610612739,15.446,38.5,CLE,1264.0,11.8
2021-22,Kevin Love,201567.0,1610612739,15.211,98.4,CLE,3406.0,11.4
2022-23,Kevin Love,201567.0,1610612739,15.477,47.2,CLE,1666.0,11.0
2022-23,Kevin Love,201567.0,1610612748,15.126,22.8,MIA,834.0,10.8
2013-14,Kevin Martin,2755.0,1610612750,14.56,136.5,MIN,4496.0,12.5
2014-15,Kevin Martin,2755.0,1610612750,15.099,70.0,MIN,2585.0,10.8
2015-16,Kevin Martin,2755.0,1610612750,15.183,44.7,MIN,1675.0,10.5
2015-16,Kevin Martin,2755.0,1610612759,15.756,13.4,SAS,517.0,9.9
2019-20,Kevin Porter Jr.,1629645.0,1610612739,15.391,90.4,CLE,2356.0,15.0
2020-21,Kevin Porter Jr.,1629645.0,1610612745,14.438,153.0,HOU,1757.0,36.2
2021-22,Kevin Porter Jr.,1629645.0,1610612745,14.56,368.1,HOU,4003.0,37.9
2022-23,Kevin Porter Jr.,1629645.0,1610612745,15.241,404.4,HOU,4149.0,38.4
2013-14,Kevin Seraphin,202338.0,1610612764,15.778,24.4,WAS,1091.0,8.5
2014-15,Kevin Seraphin,202338.0,1610612764,16.328,62.8,WAS,2301.0,10.0
2015-16,Kevin Seraphin,202338.0,1610612752,15.386,32.8,NYK,1035.0,12.4
2016-17,Kevin Seraphin,202338.0,1610612754,15.337,22.2,IND,1114.0,7.8
2022-23,Kevon Harris,1630284.0,1610612753,14.847,23.9,ORL,933.0,10.4
2015-16,Kevon Looney,1626172.0,1610612744,15.152,1.1,GSW,46.0,9.5
2016-17,Kevon Looney,1626172.0,1610612744,14.698,18.5,GSW,936.0,8.1
2017-18,Kevon Looney,1626172.0,1610612744,14.585,37.6,GSW,1855.0,8.3
2018-19,Kevon Looney,1626172.0,1610612744,13.471,52.4,GSW,3099.0,7.5
2019-20,Kevon Looney,1626172.0,1610612744,14.732,12.5,GSW,542.0,9.4
2020-21,Kevon Looney,1626172.0,1610612744,14.142,46.2,GSW,2393.0,8.2
2021-22,Kevon Looney,1626172.0,1610612744,14.534,73.1,GSW,3494.0,8.6
2022-23,Kevon Looney,1626172.0,1610612744,14.475,84.1,GSW,4034.0,8.6
2017-18,Khem Birch,203920.0,1610612753,15.565,20.9,ORL,1144.0,7.0
2018-19,Khem Birch,203920.0,1610612753,14.522,21.7,ORL,1317.0,6.8
2019-20,Khem Birch,203920.0,1610612753,15.451,27.0,ORL,1865.0,5.6
2020-21,Khem Birch,203920.0,1610612753,15.278,30.3,ORL,1922.0,6.2
2020-21,Khem Birch,203920.0,1610612761,14.736,22.3,TOR,1173.0,7.7
2021-22,Khem Birch,203920.0,1610612761,15.446,28.9,TOR,1962.0,5.7
2022-23,Khem Birch,203920.0,1610612761,14.997,,TOR,319.0,
2013-14,Khris Middleton,203114.0,1610612749,15.847,130.3,MIL,4713.0,10.5
2014-15,Khris Middleton,203114.0,1610612749,14.639,127.7,MIL,4647.0,11.3
2015-16,Khris Middleton,203114.0,1610612749,14.853,226.3,MIL,5644.0,16.2
2016-17,Khris Middleton,203114.0,1610612749,15.492,83.7,MIL,1712.0,18.9
2017-18,Khris Middleton,203114.0,1610612749,14.364,253.2,MIL,5985.0,17.7
2018-19,Khris Middleton,203114.0,1610612749,13.374,257.3,MIL,5130.0,22.5
2019-20,Khris Middleton,203114.0,1610612749,13.08,212.1,MIL,4043.0,24.1
2020-21,Khris Middleton,203114.0,1610612749,13.375,265.7,MIL,4807.0,24.8
2021-22,Khris Middleton,203114.0,1610612749,13.515,279.8,MIL,4511.0,27.5
2022-23,Khris Middleton,203114.0,1610612749,13.54,105.4,MIL,1717.0,27.2
2018-19,Khyri Thomas,1629017.0,1610612765,16.025,10.9,DET,396.0,10.3
2019-20,Khyri Thomas,1629017.0,1610612765,16.828,6.9,DET,116.0,21.2
2020-21,Khyri Thomas,1629017.0,1610612745,13.003,11.9,HOU,333.0,16.5
2020-21,Killian Hayes,1630165.0,1610612765,15.101,138.8,DET,1363.0,40.5
2021-22,Killian Hayes,1630165.0,1610612765,14.723,228.6,DET,3371.0,27.6
2022-23,Killian Hayes,1630165.0,1610612765,14.938,412.9,DET,4399.0,37.7
2020-21,Killian Tillie,1629681.0,1610612763,14.053,5.8,MEM,379.0,6.5
2021-22,Killian Tillie,1629681.0,1610612763,14.95,12.5,MEM,939.0,5.3
2020-21,Kira Lewis Jr.,1630184.0,1610612740,14.302,118.8,NOP,1892.0,26.3
2021-22,Kira Lewis Jr.,1630184.0,1610612740,14.677,50.8,NOP,711.0,29.2
2022-23,Kira Lewis Jr.,1630184.0,1610612740,13.984,30.2,NOP,489.0,26.5
2013-14,Kirk Hinrich,2550.0,1610612741,16.547,416.6,CHI,3967.0,38.1
2014-15,Kirk Hinrich,2550.0,1610612741,15.789,195.0,CHI,3116.0,23.8
2015-16,Kirk Hinrich,2550.0,1610612737,15.546,9.2,ATL,141.0,25.2
2015-16,Kirk Hinrich,2550.0,1610612741,15.453,70.9,CHI,1091.0,25.2
2013-14,Klay Thompson,202691.0,1610612744,14.231,124.3,GSW,5739.0,9.1
2014-15,Klay Thompson,202691.0,1610612744,13.347,155.7,GSW,5060.0,13.8
2015-16,Klay Thompson,202691.0,1610612744,13.397,134.9,GSW,5558.0,10.9
2016-17,Klay Thompson,202691.0,1610612744,13.556,128.8,GSW,5473.0,10.4
2017-18,Klay Thompson,202691.0,1610612744,13.569,123.5,GSW,5168.0,10.6
2018-19,Klay Thompson,202691.0,1610612744,13.496,122.7,GSW,5541.0,9.8
2021-22,Klay Thompson,202691.0,1610612744,13.976,54.9,GSW,1941.0,12.1
2022-23,Klay Thompson,202691.0,1610612744,13.839,115.6,GSW,4841.0,10.4
2013-14,Kobe Bryant,977.0,1610612747,15.048,35.3,LAL,357.0,39.4
2014-15,Kobe Bryant,977.0,1610612747,15.532,191.0,LAL,2402.0,30.7
2015-16,Kobe Bryant,977.0,1610612747,15.458,182.3,LAL,3766.0,18.8
2017-18,Kobi Simmons,1628424.0,1610612763,15.62,86.9,MEM,1273.0,26.2
2018-19,Kobi Simmons,1628424.0,1610612739,13.5,0.2,CLE,4.0,22.2
2022-23,Kobi Simmons,1628424.0,1610612766,14.2,1.7,CHA,58.0,12.4
2013-14,Kosta Koufos,201585.0,1610612763,16.537,61.7,MEM,2510.0,8.9
2014-15,Kosta Koufos,201585.0,1610612763,15.645,50.3,MEM,2554.0,7.6
2015-16,Kosta Koufos,201585.0,1610612758,14.586,40.8,SAC,3030.0,5.5
2016-17,Kosta Koufos,201585.0,1610612758,16.107,54.5,SAC,2749.0,7.4
2017-18,Kosta Koufos,201585.0,1610612758,15.767,70.0,SAC,2692.0,9.9
2018-19,Kosta Koufos,201585.0,1610612758,14.456,23.7,SAC,1057.0,9.3
2018-19,Kostas Antetokounmpo,1628961.0,1610612742,14.227,0.7,DAL,22.0,13.4
2019-20,Kostas Antetokounmpo,1628961.0,1610612747,13.533,0.4,LAL,45.0,3.9
2020-21,Kostas Antetokounmpo,1628961.0,1610612747,12.574,2.1,LAL,129.0,7.8
2014-15,Kostas Papanikolaou,203123.0,1610612745,14.961,46.2,HOU,1584.0,11.7
2015-16,Kostas Papanikolaou,203123.0,1610612743,15.662,16.6,DEN,557.0,11.4
2016-17,Kris Dunn,1627739.0,1610612750,15.713,213.2,MIN,2572.0,31.7
2017-18,Kris Dunn,1627739.0,1610612741,14.242,290.5,CHI,3138.0,39.0
2018-19,Kris Dunn,1627739.0,1610612741,14.723,259.4,CHI,2828.0,37.4
2019-20,Kris Dunn,1627739.0,1610612741,14.127,133.0,CHI,2617.0,21.6
2020-21,Kris Dunn,1627739.0,1610612737,15.767,6.3,ATL,90.0,26.6
2021-22,Kris Dunn,1627739.0,1610612757,14.486,61.9,POR,687.0,37.3
2022-23,Kris Dunn,1627739.0,1610612762,13.391,111.5,UTA,1226.0,40.7
2013-14,Kris Humphries,2743.0,1610612738,15.836,66.7,BOS,2635.0,9.6
2014-15,Kris Humphries,2743.0,1610612764,15.784,63.9,WAS,2568.0,9.5
2015-16,Kris Humphries,2743.0,1610612737,14.469,14.0,ATL,588.0,9.9
2015-16,Kris Humphries,2743.0,1610612756,14.025,4.4,PHX,157.0,12.0
2015-16,Kris Humphries,2743.0,1610612764,13.885,19.6,WAS,955.0,8.9
2016-17,Kris Humphries,2743.0,1610612737,15.278,35.7,ATL,1370.0,10.2
2015-16,Kristaps Porzingis,204001.0,1610612752,15.883,109.4,NYK,3959.0,10.4
2016-17,Kristaps Porzingis,204001.0,1610612752,14.989,104.6,NYK,4347.0,9.6
2017-18,Kristaps Porzingis,204001.0,1610612752,15.163,80.2,NYK,3102.0,10.2
2019-20,Kristaps Porzingis,204001.0,1610612742,14.536,87.0,DAL,3772.0,9.5
2020-21,Kristaps Porzingis,204001.0,1610612742,15.157,64.0,DAL,2686.0,9.4
2021-22,Kristaps Porzingis,204001.0,1610612742,15.724,49.5,DAL,1980.0,9.5
2021-22,Kristaps Porzingis,204001.0,1610612764,14.96,32.2,WAS,964.0,13.4
2022-23,Kristaps Porzingis,204001.0,1610612764,15.071,118.0,WAS,4311.0,10.9
2019-20,Ky Bowman,1629065.0,1610612744,14.717,169.2,GSW,2101.0,32.8
2019-20,Kyle Alexander,1629734.0,1610612748,13.355,0.2,MIA,31.0,2.9
2014-15,Kyle Anderson,203937.0,1610612759,15.962,28.9,SAS,702.0,15.5
2015-16,Kyle Anderson,203937.0,1610612759,15.936,93.4,SAS,2426.0,14.5
2016-17,Kyle Anderson,203937.0,1610612759,15.213,62.7,SAS,2018.0,12.3
2017-18,Kyle Anderson,203937.0,1610612759,15.836,131.9,SAS,3876.0,12.9
2018-19,Kyle Anderson,203937.0,1610612763,16.087,86.6,MEM,2520.0,12.8
2019-20,Kyle Anderson,203937.0,1610612763,14.031,85.5,MEM,2825.0,12.9
2020-21,Kyle Anderson,203937.0,1610612763,14.056,140.1,MEM,3927.0,15.2
2021-22,Kyle Anderson,203937.0,1610612763,14.335,100.0,MEM,3106.0,13.5
2022-23,Kyle Anderson,203937.0,1610612750,14.431,163.0,MIN,4056.0,16.7
2017-18,Kyle Collinsworth,1627858.0,1610612742,15.523,46.9,DAL,943.0,19.2
2019-20,Kyle Guy,1629657.0,1610612758,12.292,0.7,SAC,24.0,14.2
2020-21,Kyle Guy,1629657.0,1610612758,13.724,21.5,SAC,503.0,18.7
2021-22,Kyle Guy,1629657.0,1610612748,14.841,19.2,MIA,390.0,19.9
2013-14,Kyle Korver,2594.0,1610612737,14.856,80.9,ATL,4787.0,6.8
2014-15,Kyle Korver,2594.0,1610612737,14.888,73.9,ATL,4771.0,6.2
2015-16,Kyle Korver,2594.0,1610612737,14.286,63.5,ATL,4917.0,5.4
2016-17,Kyle Korver,2594.0,1610612737,14.319,29.4,ATL,1822.0,6.8
2016-17,Kyle Korver,2594.0,1610612739,14.914,20.2,CLE,1732.0,4.7
2017-18,Kyle Korver,2594.0,1610612739,14.135,35.9,CLE,3246.0,4.7
2018-19,Kyle Korver,2594.0,1610612739,14.998,8.9,CLE,514.0,6.9
2018-19,Kyle Korver,2594.0,1610612762,14.138,30.4,UTA,2280.0,5.7
2019-20,Kyle Korver,2594.0,1610612749,13.396,28.8,MIL,2122.0,6.1
2017-18,Kyle Kuzma,1628398.0,1610612747,13.908,135.2,LAL,4960.0,11.8
2018-19,Kyle Kuzma,1628398.0,1610612747,13.558,144.1,LAL,4955.0,12.9
2019-20,Kyle Kuzma,1628398.0,1610612747,14.026,90.5,LAL,3213.0,12.0
2020-21,Kyle Kuzma,1628398.0,1610612747,14.944,112.4,LAL,3975.0,11.4
2021-22,Kyle Kuzma,1628398.0,1610612764,15.182,183.3,WAS,4442.0,16.3
2022-23,Kyle Kuzma,1628398.0,1610612764,14.957,211.9,WAS,4577.0,18.6
2013-14,Kyle Lowry,200768.0,1610612761,15.866,583.3,TOR,5553.0,39.7
2014-15,Kyle Lowry,200768.0,1610612761,15.68,482.5,TOR,4728.0,39.1
2015-16,Kyle Lowry,200768.0,1610612761,16.232,520.4,TOR,5484.0,35.1
2016-17,Kyle Lowry,200768.0,1610612761,15.345,404.8,TOR,4404.0,35.9
2017-18,Kyle Lowry,200768.0,1610612761,14.606,394.1,TOR,5118.0,31.6
2018-19,Kyle Lowry,200768.0,1610612761,14.101,333.9,TOR,4614.0,30.8
2019-20,Kyle Lowry,200768.0,1610612761,13.928,323.0,TOR,4399.0,31.6
2020-21,Kyle Lowry,200768.0,1610612761,14.013,240.3,TOR,3323.0,31.0
2021-22,Kyle Lowry,200768.0,1610612748,14.929,317.0,MIA,4279.0,29.8
2022-23,Kyle Lowry,200768.0,1610612748,15.326,224.9,MIA,3426.0,25.7
2013-14,Kyle O'Quinn,203124.0,1610612753,15.427,61.1,ORL,2320.0,10.2
2014-15,Kyle O'Quinn,203124.0,1610612753,15.686,48.1,ORL,1580.0,11.6
2015-16,Kyle O'Quinn,203124.0,1610612752,15.849,55.7,NYK,1488.0,14.2
2016-17,Kyle O'Quinn,203124.0,1610612752,15.705,69.3,NYK,2416.0,11.0
2017-18,Kyle O'Quinn,203124.0,1610612752,15.23,88.5,NYK,2761.0,12.6
2018-19,Kyle O'Quinn,203124.0,1610612754,14.365,21.8,IND,786.0,11.6
2019-20,Kyle O'Quinn,203124.0,1610612755,15.672,21.4,PHI,635.0,12.9
2013-14,Kyle Singler,202713.0,1610612765,15.048,85.4,DET,4615.0,7.4
2014-15,Kyle Singler,202713.0,1610612760,14.28,12.8,OKC,921.0,5.8
2014-15,Kyle Singler,202713.0,1610612765,15.596,53.8,DET,2492.0,8.3
2015-16,Kyle Singler,202713.0,1610612760,15.089,24.5,OKC,1976.0,4.9
2016-17,Kyle Singler,202713.0,1610612760,14.058,10.5,OKC,775.0,5.8
2017-18,Kyle Singler,202713.0,1610612760,14.546,1.6,OKC,119.0,5.5
2016-17,Kyle Wiltjer,1627787.0,1610612745,14.088,2.3,HOU,102.0,9.6
2013-14,Kyrie Irving,202681.0,1610612739,15.633,481.0,CLE,4832.0,38.2
2014-15,Kyrie Irving,202681.0,1610612739,15.666,483.4,CLE,5294.0,35.0
2015-16,Kyrie Irving,202681.0,1610612739,16.089,326.7,CLE,3216.0,37.9
2016-17,Kyrie Irving,202681.0,1610612739,15.0,480.9,CLE,5065.0,38.0
2017-18,Kyrie Irving,202681.0,1610612738,14.845,348.0,BOS,3899.0,36.1
2018-19,Kyrie Irving,202681.0,1610612738,13.722,366.5,BOS,4651.0,34.5
2019-20,Kyrie Irving,202681.0,1610612751,13.809,126.9,BKN,1405.0,39.2
2020-21,Kyrie Irving,202681.0,1610612751,13.994,319.3,BKN,3919.0,34.9
2021-22,Kyrie Irving,202681.0,1610612751,14.531,168.4,BKN,2247.0,30.9
2022-23,Kyrie Irving,202681.0,1610612742,15.121,114.3,DAL,1538.0,29.5
2022-23,Kyrie Irving,202681.0,1610612751,14.386,227.0,BKN,2969.0,31.9
2013-14,LaMarcus Aldridge,200746.0,1610612757,15.457,153.5,POR,4928.0,12.1
2014-15,LaMarcus Aldridge,200746.0,1610612757,15.65,160.4,POR,4918.0,12.5
2015-16,LaMarcus Aldridge,200746.0,1610612759,16.034,123.1,SAS,4375.0,10.5
2016-17,LaMarcus Aldridge,200746.0,1610612759,16.193,127.8,SAS,4468.0,10.6
2017-18,LaMarcus Aldridge,200746.0,1610612759,16.158,162.0,SAS,4860.0,12.4
2018-19,LaMarcus Aldridge,200746.0,1610612759,15.227,153.4,SAS,5416.0,11.2
2019-20,LaMarcus Aldridge,200746.0,1610612759,14.885,91.9,SAS,3596.0,10.3
2020-21,LaMarcus Aldridge,200746.0,1610612751,15.138,7.2,BKN,260.0,11.0
2020-21,LaMarcus Aldridge,200746.0,1610612759,14.948,27.6,SAS,1126.0,9.8
2021-22,LaMarcus Aldridge,200746.0,1610612751,14.68,46.4,BKN,2153.0,8.8
2020-21,LaMelo Ball,1630163.0,1610612766,13.916,255.5,CHA,3095.0,35.6
2021-22,LaMelo Ball,1630163.0,1610612766,13.85,454.0,CHA,5112.0,38.5
2022-23,LaMelo Ball,1630163.0,1610612766,13.72,265.2,CHA,2705.0,42.9
2015-16,Lamar Patterson,203934.0,1610612737,14.615,21.6,ATL,799.0,11.1
2016-17,Lamar Patterson,203934.0,1610612737,13.974,5.4,ATL,78.0,29.7
2020-21,Lamar Stevens,1630205.0,1610612739,15.218,22.5,CLE,999.0,8.9
2021-22,Lamar Stevens,1630205.0,1610612739,15.45,47.6,CLE,2000.0,9.2
2022-23,Lamar Stevens,1630205.0,1610612739,15.516,43.0,CLE,2192.0,7.6
2013-14,Lance Stephenson,202362.0,1610612754,16.009,259.9,IND,5258.0,18.5
2014-15,Lance Stephenson,202362.0,1610612766,15.953,176.4,CHA,3042.0,21.8
2015-16,Lance Stephenson,202362.0,1610612746,15.005,37.5,LAC,1360.0,11.0
2015-16,Lance Stephenson,202362.0,1610612763,15.752,84.0,MEM,1346.0,23.8
2016-17,Lance Stephenson,202362.0,1610612740,14.054,23.9,NOP,334.0,30.5
2016-17,Lance Stephenson,202362.0,1610612750,16.146,5.3,MIN,130.0,15.2
2016-17,Lance Stephenson,202362.0,1610612754,16.4,23.4,IND,250.0,34.2
2017-18,Lance Stephenson,202362.0,1610612754,15.483,202.9,IND,3647.0,21.6
2018-19,Lance Stephenson,202362.0,1610612747,13.773,124.4,LAL,2419.0,22.4
2021-22,Lance Stephenson,202362.0,1610612737,14.775,5.7,ATL,138.0,16.8
2021-22,Lance Stephenson,202362.0,1610612754,14.515,132.6,IND,1531.0,35.8
2013-14,Lance Thomas,202498.0,1610612740,17.359,1.1,NOP,78.0,4.9
2014-15,Lance Thomas,202498.0,1610612752,16.422,55.6,NYK,1982.0,10.2
2014-15,Lance Thomas,202498.0,1610612760,16.742,15.1,OKC,848.0,6.4
2015-16,Lance Thomas,202498.0,1610612752,15.76,65.0,NYK,2552.0,9.7
2016-17,Lance Thomas,202498.0,1610612752,15.393,38.4,NYK,1909.0,7.8
2017-18,Lance Thomas,202498.0,1610612752,15.453,43.9,NYK,2682.0,6.4
2018-19,Lance Thomas,202498.0,1610612752,14.744,28.8,NYK,1612.0,7.3
2019-20,Lance Thomas,202498.0,1610612751,15.128,2.6,BKN,203.0,5.1
2013-14,Landry Fields,202361.0,1610612761,16.214,16.5,TOR,616.0,9.9
2014-15,Landry Fields,202361.0,1610612761,16.124,9.6,TOR,427.0,8.4
2018-19,Landry Shamet,1629013.0,1610612746,14.083,23.7,LAC,1474.0,6.9
2018-19,Landry Shamet,1629013.0,1610612755,14.061,41.0,PHI,2320.0,7.5
2019-20,Landry Shamet,1629013.0,1610612746,13.954,63.3,LAC,3053.0,8.9
2020-21,Landry Shamet,1629013.0,1610612751,14.256,81.9,BKN,2888.0,11.9
2021-22,Landry Shamet,1629013.0,1610612756,14.495,61.8,PHX,2962.0,8.6
