"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"Nikola Mirotic","CHI",6,162,306,52,7,15,0.4666666666666667,10,35,0.2857142857142857,0.2857142857142857,8,10,4,27,3,0.7142857142857143,0.8333333333333334,0.9,0.7,0.525122,0.44,0.48148148148148145,2,1,0.06666666666666667,0,0,16.15598885793872
"Nene","HOU",9,161,336,90,36,50,0.72,0,1,0,0,18,52,20,0,0,0.7222222222222222,0.7878787878787878,0,0.0196078431372549,0.5931480392156863,0.7058823529411765,0.6923076923076923,6,6,0.12,0,0,20.05420054200542
"James Ennis III","MEM",6,159,279,50,10,19,0.5263157894736842,6,19,0.3157894736842105,0.3157894736842105,12,10,10,15,3,0.5,0.5,0.8333333333333334,0.5,0.5740223684210527,0.5,0.5681818181818182,0,1,0.05263157894736842,0,0,16.346153846153847
"Matthew Dellavedova","MIL",6,159,294,46,10,25,0.4,6,16,0.375,0.375,8,4,16,18,0,0.2,0.2,1,0.3902439024390244,0.43967804878048783,0.4634146341463415,0.5,0,2,0.08,0,0,15.963855421686748
"Steven Adams","OKC",5,157,326,40,18,28,0.6428571428571429,0,0,0,0,4,22,14,0,0,0.6111111111111112,0.8461538461538461,0,0,0.5532535714285715,0.6428571428571429,0.6060606060606061,10,3,0.10714285714285714,0,0,9.736842105263158
"Jason Smith","WAS",13,157,316,51,16,29,0.5517241379310345,3,10,0.3,0.3,10,26,6,9,0,0.8125,0.9285714285714286,1,0.2564102564102564,0.5410910256410256,0.5256410256410257,0.5543478260869565,4,3,0.10344827586206896,0,0,15.598885793871867
"Dwight Howard","ATL",6,157,318,48,18,36,0.5,0,0,0,0,12,30,6,0,0,0.8333333333333334,0.8823529411764706,0,0,0.6435138888888888,0.5,0.5454545454545454,2,6,0.16666666666666666,0,0,14.905149051490515
"DeMarre Carroll","TOR",10,155,296,42,8,15,0.5333333333333333,7,22,0.3181818181818182,0.3181818181818182,5,14,2,21,0,0.875,1,1,0.5945945945945946,0.5380743243243243,0.5,0.525,2,3,0.2,0,0,13.975155279503104
"Shelvin Mack","UTA",9,155,299,54,10,34,0.29411764705882354,7,15,0.4666666666666667,0.4666666666666667,13,6,14,6,15,0.3,0.3,0.2857142857142857,0.30612244897959184,0.4829459183673469,0.41836734693877553,0.48214285714285715,0,6,0.17647058823529413,0,0,20.123839009287927
"Channing Frye","CLE",12,154,305,88,11,21,0.5238095238095238,20,39,0.5128205128205128,0.5128205128205128,6,20,2,57,3,0.9090909090909091,0.9090909090909091,0.95,0.65,0.505445,0.6833333333333333,0.6984126984126984,0,2,0.09523809523809523,0,0,19.877675840978593
"Damian Lillard","POR",4,151,326,111,30,58,0.5172413793103449,9,32,0.28125,0.2903225806451613,24,6,54,6,21,0.1,0.10714285714285714,0.2222222222222222,0.35555555555555557,0.4863359550561798,0.48333333333333334,0.5495049504950495,4,10,0.1724137931034483,1,0.03125,30.4
"Kent Bazemore","ATL",6,150,307,59,14,29,0.4827586206896552,7,24,0.2916666666666667,0.2916666666666667,10,16,12,12,9,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.4528301886792453,0.5111188679245283,0.46226415094339623,0.49166666666666664,0,2,0.06896551724137931,0,0,21.468926553672315
"JaVale McGee","GSW",16,149,321,95,41,56,0.7321428571428571,0,0,0,0,13,72,10,0,0,0.8780487804878049,0.9473684210526315,0,0,0.6873196428571429,0.7321428571428571,0.753968253968254,6,6,0.10714285714285714,0,0,19.45205479452055
"Jeff Teague","IND",4,142,276,68,13,28,0.4642857142857143,9,17,0.5294117647058824,0.5625,15,0,26,9,18,0,0,0.3333333333333333,0.37777777777777777,0.45875681818181824,0.5888888888888889,0.6538461538461539,0,6,0.21428571428571427,0,0,18.575851393188856
"Amir Johnson","BOS",14,142,273,36,14,27,0.5185185185185185,1,3,0.3333333333333333,0.3333333333333333,5,20,8,3,0,0.7142857142857143,1,1,0.1,0.583205,0.5166666666666667,0.5454545454545454,8,4,0.14814814814814814,0,0,12.62135922330097
"Greg Monroe","MIL",6,141,258,79,27,51,0.5294117647058824,0,0,0,0,25,34,20,0,0,0.6296296296296297,0.6538461538461539,0,0,0.5077078431372549,0.5294117647058824,0.6076923076923076,2,2,0.0392156862745098,0,0,25.938566552901023
"CJ McCollum","POR",4,140,297,90,21,58,0.3620689655172414,11,22,0.5,0.5,15,8,34,24,9,0.19047619047619047,0.21052631578947367,0.7272727272727273,0.275,0.467725,0.46875,0.5114942528735632,4,7,0.1206896551724138,0,0,29.705882352941178
"Thaddeus Young","IND",4,140,267,48,20,35,0.5714285714285714,1,4,0.25,0.25,5,34,6,3,0,0.85,0.9444444444444444,1,0.10256410256410256,0.5481025641025641,0.5512820512820513,0.5454545454545454,4,4,0.11428571428571428,0,0,15.873015873015873
"Paul Zipser","CHI",6,136,257,44,9,17,0.5294117647058824,6,16,0.375,0.375,8,12,6,18,0,0.6666666666666666,0.75,1,0.48484848484848486,0.4879787878787879,0.5454545454545454,0.5945945945945946,2,0,0,0,0,15.120274914089347
"Myles Turner","IND",4,133,259,43,19,38,0.5,0,6,0,0,5,34,4,0,0,0.8947368421052632,1,0,0.13636363636363635,0.5034522727272728,0.4318181818181818,0.4479166666666667,4,4,0.10526315789473684,0,0,18.120805369127517
"Jonas Jerebko","BOS",12,128,259,43,10,16,0.625,5,15,0.3333333333333333,0.3333333333333333,8,16,4,15,0,0.8,1,1,0.4838709677419355,0.5672241935483872,0.5645161290322581,0.6142857142857143,4,0,0,0,0,14.590747330960854
"Raymond Felton","LAC",7,127,235,39,11,23,0.4782608695652174,4,9,0.4444444444444444,0.4444444444444444,5,6,16,12,0,0.2727272727272727,0.2727272727272727,1,0.28125,0.4686265625,0.53125,0.5735294117647058,0,0,0,1,0.1111111111111111,14.50980392156863
"Evan Turner","POR",4,124,265,41,7,18,0.3888888888888889,5,15,0.3333333333333333,0.3333333333333333,12,6,8,12,3,0.42857142857142855,0.42857142857142855,0.8,0.45454545454545453,0.5124575757575758,0.4393939393939394,0.5,0,4,0.2222222222222222,0,0,15.789473684210526
"Bobby Portis","CHI",6,121,236,40,11,20,0.55,6,13,0.46153846153846156,0.46153846153846156,0,16,6,18,0,0.7272727272727273,1,1,0.3939393939393939,0.47172878787878786,0.6060606060606061,0.6060606060606061,6,1,0.05,0,0,14.942528735632184
"Andrew Harrison","MEM",6,119,203,39,8,16,0.5,5,13,0.38461538461538464,0.38461538461538464,8,6,10,12,3,0.375,0.375,0.8,0.4482758620689655,0.5264568965517241,0.5344827586206896,0.5909090909090909,0,1,0.0625,0,0,15.859030837004406
"Taj Gibson","OKC",5,118,232,49,21,35,0.6,0,0,0,0,7,30,12,0,0,0.7142857142857143,0.7894736842105263,0,0,0.5051428571428571,0.6,0.6282051282051282,4,3,0.08571428571428572,0,0,17.8030303030303
"JaMychal Green","MEM",6,118,206,44,10,20,0.5,7,16,0.4375,0.4666666666666667,3,10,10,21,0,0.5,0.625,1,0.4444444444444444,0.5351457142857143,0.5694444444444444,0.5945945945945946,4,1,0.05,0,0,18.468468468468465
"Thon Maker","MIL",6,116,223,35,10,21,0.47619047619047616,2,10,0.2,0.2,9,14,6,6,0,0.7,0.7777777777777778,1,0.3225806451612903,0.5495629032258064,0.41935483870967744,0.4861111111111111,2,3,0.14285714285714285,0,0,18.410041841004183
"Al-Farouq Aminu","POR",4,113,236,48,10,20,0.5,7,17,0.4117647058823529,0.4117647058823529,7,12,8,21,0,0.6,0.6,1,0.4594594594594595,0.5262851351351351,0.5540540540540541,0.5714285714285714,0,4,0.2,0,0,18.81918819188192
"Davis Bertans","SAS",13,112,228,36,4,7,0.5714285714285714,8,20,0.4,0.4,4,6,2,24,0,0.75,1,1,0.7407407407407407,0.5286444444444445,0.5925925925925926,0.6,2,0,0,0,0,13.584905660377359
"Jerami Grant","OKC",5,111,227,46,17,25,0.68,2,6,0.3333333333333333,0.4,6,22,12,6,0,0.6470588235294118,0.7333333333333333,1,0.1935483870967742,0.6617083333333333,0.6451612903225806,0.6764705882352942,4,3,0.12,1,0.16666666666666666,13.909774436090224
"Lance Stephenson","IND",4,107,209,64,20,35,0.5714285714285714,7,18,0.3888888888888889,0.4117647058823529,3,10,30,18,3,0.25,0.25,0.8571428571428571,0.33962264150943394,0.4780134615384615,0.5754716981132075,0.5925925925925926,0,1,0.02857142857142857,0,0,23.868312757201643
"Wayne Selden","MEM",6,106,190,23,7,15,0.4666666666666667,2,11,0.18181818181818182,0.18181818181818182,3,8,6,6,0,0.5714285714285714,0.5714285714285714,1,0.4230769230769231,0.5765442307692308,0.38461538461538464,0.4107142857142857,0,4,0.26666666666666666,0,0,14.354066985645934
"Paul Pierce","LAC",7,101,189,21,4,8,0.5,4,10,0.4,0.4,1,6,2,12,0,0.75,0.75,1,0.5555555555555556,0.5055333333333334,0.5555555555555556,0.5833333333333334,0,0,0,0,0,10.576923076923077
"Noah Vonleh","POR",4,100,208,18,8,18,0.4444444444444444,0,0,0,0,2,6,10,0,0,0.375,1,0,0,0.6445611111111111,0.4444444444444444,0.42857142857142855,10,2,0.1111111111111111,0,0,10.92436974789916
"Blake Griffin","LAC",3,99,182,61,21,45,0.4666666666666667,4,6,0.6666666666666666,0.6666666666666666,7,30,12,12,0,0.7142857142857143,0.7142857142857143,1,0.11764705882352941,0.49758431372549017,0.5294117647058824,0.5648148148148148,0,4,0.08888888888888889,0,0,29.126213592233007
"Maurice Harkless","POR",4,99,204,29,8,22,0.36363636363636365,2,12,0.16666666666666666,0.16666666666666666,7,10,6,6,0,0.625,0.7142857142857143,1,0.35294117647058826,0.5920926470588236,0.3235294117647059,0.3815789473684211,2,6,0.2727272727272727,0,0,16.38655462184874
"Marreese Speights","LAC",7,98,181,46,9,17,0.5294117647058824,7,20,0.35,0.35,7,8,10,21,0,0.4444444444444444,0.5,1,0.5405405405405406,0.5040675675675675,0.527027027027027,0.5476190476190477,2,2,0.11764705882352941,0,0,23.076923076923077
"Dewayne Dedmon","SAS",12,97,195,45,14,23,0.6086956521739131,0,0,0,0,17,18,10,0,0,0.6428571428571429,0.8181818181818182,0,0,0.6906521739130435,0.6086956521739131,0.5769230769230769,6,0,0,0,0,20.796460176991154
"Isaiah Canaan","CHI",3,95,179,35,8,12,0.6666666666666666,5,14,0.35714285714285715,0.35714285714285715,4,6,10,12,3,0.375,0.375,0.8,0.5384615384615384,0.52945,0.5961538461538461,0.603448275862069,0,2,0.16666666666666666,0,0,17.61658031088083
"Allen Crabbe","POR",4,92,190,22,6,11,0.5454545454545454,3,13,0.23076923076923078,0.23076923076923078,1,10,2,9,0,0.8333333333333334,0.8333333333333334,1,0.5416666666666666,0.4888791666666667,0.4375,0.44,0,2,0.18181818181818182,1,0.07692307692307693,11.764705882352942
"Delon Wright","TOR",9,92,176,25,7,11,0.6363636363636364,2,6,0.3333333333333333,0.3333333333333333,5,0,14,0,6,0,0,0,0.35294117647058826,0.5377764705882353,0.5882352941176471,0.625,4,1,0.09090909090909091,0,0,12.254901960784313
"Ersan Ilyasova","ATL",6,90,192,24,7,18,0.3888888888888889,1,5,0.2,0.2,7,10,4,3,0,0.7142857142857143,1,1,0.21739130434782608,0.5196673913043478,0.3695652173913043,0.4444444444444444,4,3,0.16666666666666666,0,0,14.035087719298247
"Austin Rivers","LAC",3,90,174,24,5,13,0.38461538461538464,4,13,0.3076923076923077,0.3076923076923077,2,2,8,9,3,0.2,0.2,0.75,0.5,0.5247288461538462,0.4230769230769231,0.4444444444444444,0,1,0.07692307692307693,0,0,16.3265306122449
"Dante Exum","UTA",7,84,164,32,7,15,0.4666666666666667,4,12,0.3333333333333333,0.3333333333333333,6,6,8,9,3,0.42857142857142855,0.42857142857142855,0.75,0.4444444444444444,0.5385222222222222,0.48148148148148145,0.5333333333333333,0,1,0.06666666666666667,0,0,18.23204419889503
"Cristiano Felicio","CHI",6,82,163,19,9,15,0.6,0,0,0,0,1,18,0,0,0,1,1,0,0,0.6060133333333333,0.6,0.59375,0,0,0,0,0,12.777777777777777
"CJ Miles","IND",4,82,162,29,6,8,0.75,5,16,0.3125,0.3125,2,8,4,15,0,0.6666666666666666,0.8,1,0.6666666666666666,0.5313895833333333,0.5625,0.58,2,0,0,0,0,14.285714285714286
"Mike Muscala","ATL",6,81,160,17,5,14,0.35714285714285715,0,4,0,0,7,10,0,0,0,1,1,0,0.2222222222222222,0.5596777777777777,0.2777777777777778,0.38636363636363635,0,2,0.14285714285714285,0,0,11.917098445595855
"Alex Abrines","OKC",5,80,164,24,3,6,0.5,5,17,0.29411764705882354,0.3125,3,4,2,15,0,0.6666666666666666,1,1,0.7391304347826086,0.5857522727272727,0.45652173913043476,0.48,2,1,0.16666666666666666,0,0,13.089005235602095
"Tyler Zeller","BOS",11,78,157,32,13,25,0.52,0,0,0,0,6,18,8,0,0,0.6923076923076923,1,0,0,0.496492,0.52,0.5517241379310345,8,2,0.08,0,0,17.83783783783784
"Monta Ellis","IND",4,76,148,22,6,12,0.5,2,8,0.25,0.25,4,2,10,6,0,0.16666666666666666,0.16666666666666666,1,0.4,0.4788575,0.45,0.5,0,1,0.08333333333333333,0,0,15.384615384615385
"Jose Calderon","ATL",6,75,151,26,7,11,0.6363636363636364,4,12,0.3333333333333333,0.3333333333333333,0,4,10,12,0,0.2857142857142857,0.3333333333333333,1,0.5217391304347826,0.5588521739130435,0.5652173913043478,0.5652173913043478,2,1,0.09090909090909091,1,0.08333333333333333,15.606936416184972
"Bryn Forbes","SAS",6,73,154,20,4,12,0.3333333333333333,2,9,0.2222222222222222,0.2222222222222222,6,4,4,3,3,0.5,0.5,0.5,0.42857142857142855,0.4470142857142857,0.3333333333333333,0.4166666666666667,0,0,0,0,0,14.606741573033707
"Troy Daniels","MEM",6,68,128,9,0,0,0,3,9,0.3333333333333333,0.3333333333333333,0,0,0,9,0,0,0,1,1,0.5236,0.5,0.5,0,0,0,0,0,8.02919708029197
"Jason Terry","MIL",6,68,128,15,4,8,0.5,2,10,0.2,0.2,1,4,4,6,0,0.5,0.5,1,0.5555555555555556,0.5103833333333333,0.3888888888888889,0.4166666666666667,0,0,0,0,0,13.513513513513514
"Rajon Rondo","CHI",2,67,132,23,11,20,0.55,0,6,0,0,1,4,18,0,0,0.18181818181818182,0.2,0,0.23076923076923078,0.49717500000000003,0.4230769230769231,0.42592592592592593,2,1,0.05,0,0,19.871794871794872
"Doug McDermott","OKC",5,66,139,25,2,5,0.4,7,13,0.5384615384615384,0.5384615384615384,0,4,0,21,0,1,1,1,0.7222222222222222,0.49313055555555557,0.6944444444444444,0.6944444444444444,0,0,0,1,0.07692307692307693,12.101910828025478
"Ian Mahinmi","WAS",5,63,124,14,5,9,0.5555555555555556,0,0,0,0,4,8,2,0,0,0.8,0.8,0,0,0.4337888888888889,0.5555555555555556,0.5,0,1,0.1111111111111111,0,0,11.805555555555555
"Matt Barnes","GSW",12,61,127,9,3,7,0.42857142857142855,1,8,0.125,0.125,0,6,0,3,0,1,1,1,0.5333333333333333,0.5106833333333333,0.3,0.3,0,0,0,0,0,12.765957446808512
"Raul Neto","UTA",9,60,122,23,5,7,0.7142857142857143,3,6,0.5,0.5,4,6,4,9,0,0.6,0.6,1,0.46153846153846156,0.4929807692307693,0.7307692307692307,0.7666666666666667,0,0,0,0,0,13.846153846153845
"Kevin Seraphin","IND",4,59,114,29,12,26,0.46153846153846156,0,0,0,0,5,18,6,0,0,0.75,0.8181818181818182,0,0,0.49033076923076924,0.46153846153846156,0.5,2,3,0.11538461538461539,0,0,24.26470588235294
"James Michael McAdoo","GSW",13,55,112,24,7,12,0.5833333333333334,2,5,0.4,0.4,4,8,6,6,0,0.5714285714285714,0.8,1,0.29411764705882354,0.5650352941176471,0.5882352941176471,0.6,4,0,0,0,0,16.27906976744186
"Mike Dunleavy","ATL",6,53,117,12,1,2,0.5,2,5,0.4,0.4,4,2,0,6,0,1,1,1,0.7142857142857143,0.5425571428571428,0.5714285714285714,0.6666666666666666,0,0,0,0,0,10.94890510948905
"Michael Carter-Williams","CHI",5,53,102,14,6,14,0.42857142857142855,0,1,0,0,2,0,12,0,0,0,0,0,0.06666666666666667,0.4416066666666667,0.4,0.4117647058823529,2,2,0.14285714285714285,0,0,18.69918699186992
"Jerian Grant","CHI",5,52,99,16,5,14,0.35714285714285715,1,9,0.1111111111111111,0.125,3,8,2,3,0,0.8,0.8,1,0.391304347826087,0.49990681818181815,0.2826086956521739,0.3333333333333333,0,1,0.07142857142857142,0,0,25.833333333333336
"Michael Beasley","MIL",4,48,92,17,4,15,0.26666666666666666,3,5,0.6,0.6,0,6,2,9,0,0.75,0.75,1,0.25,0.47364750000000005,0.425,0.38636363636363635,0,4,0.26666666666666666,0,0,23.300970873786408
"Shabazz Napier","POR",4,47,96,27,3,8,0.375,5,11,0.45454545454545453,0.45454545454545453,6,0,6,6,9,0,0,0.4,0.5789473684210527,0.47950263157894735,0.5526315789473685,0.5869565217391305,0,3,0.375,0,0,21.49532710280374
"Enes Kanter","OKC",5,45,94,24,10,26,0.38461538461538464,0,0,0,0,4,12,8,0,0,0.6,0.75,0,0,0.5171961538461539,0.38461538461538464,0.42857142857142855,4,2,0.07692307692307693,0,0,29.702970297029704
"James Young","BOS",10,39,77,15,0,1,0,5,14,0.35714285714285715,0.35714285714285715,0,0,0,15,0,0,0,1,0.9333333333333333,0.52665,0.5,0.5,0,0,0,0,0,17.77777777777778
"Derrick Williams","CLE",8,38,77,21,5,10,0.5,3,5,0.6,0.6,2,6,4,9,0,0.6,0.6,1,0.3333333333333333,0.48699,0.6333333333333333,0.65625,0,0,0,0,0,22.89156626506024
"Tomas Satoransky","WAS",10,36,74,8,3,6,0.5,0,0,0,0,2,4,2,0,0,0.6666666666666666,1,0,0,0.6226833333333334,0.5,0.5,2,0,0,0,0,12.5
"Dahntay Jones","CLE",10,33,70,16,4,8,0.5,1,2,0.5,0.5,5,2,6,3,0,0.25,0.25,1,0.2,0.481815,0.55,0.6666666666666666,0,1,0.125,0,0,17.105263157894736
"Sam Dekker","HOU",4,31,64,9,0,6,0,3,6,0.5,0.5,0,0,0,9,0,0,0,1,0.5,0.4678708333333333,0.375,0.375,0,0,0,0,0,16.216216216216218
"Glenn Robinson III","IND",3,31,60,15,4,4,1,2,2,1,1,1,4,4,6,0,0.5,0.5,1,0.3333333333333333,0.501625,1.1666666666666667,1.0714285714285714,0,0,0,0,0,10.144927536231885
"Meyers Leonard","POR",3,31,60,2,1,1,1,0,4,0,0,0,2,0,0,0,1,1,0,0.8,0.45331,0.2,0.2,0,0,0,0,0,13.636363636363635
"James Jones","CLE",8,30,60,2,1,2,0.5,0,3,0,0,0,0,2,0,0,0,0,0,0.6,0.53535,0.2,0.2,2,0,0,0,0,10.769230769230768
"Fred VanVleet","TOR",7,29,60,14,4,4,1,2,5,0.4,0.4,0,0,8,6,0,0,0,1,0.5555555555555556,0.5617444444444444,0.7777777777777778,0.7777777777777778,0,0,0,1,0.2,12.987012987012987
"Anthony Morrow","CHI",3,29,58,12,5,9,0.5555555555555556,0,0,0,0,2,8,2,0,0,0.8,0.8,0,0,0.42874444444444443,0.5555555555555556,0.6,0,1,0.1111111111111111,0,0,15.873015873015873
"Mirza Teletovic","MIL",3,27,50,3,0,2,0,1,4,0.25,0.25,0,0,0,3,0,0,0,1,0.6666666666666666,0.4968916666666667,0.25,0.25,0,0,0,0,0,12.962962962962962
"Jakob Poeltl","TOR",6,26,53,10,5,11,0.45454545454545453,0,0,0,0,0,2,8,0,0,0.2,1,0,0,0.5205272727272727,0.45454545454545453,0.4166666666666667,8,2,0.18181818181818182,0,0,18.18181818181818
"Joffrey Lauvergne","CHI",3,26,53,14,4,9,0.4444444444444444,0,2,0,0,6,6,2,0,0,0.75,1,0,0.18181818181818182,0.5172636363636364,0.36363636363636365,0.5,2,1,0.1111111111111111,0,0,25.806451612903228
"Norris Cole","OKC",4,25,49,5,1,4,0.25,1,4,0.25,0.25,0,0,2,3,0,0,0,1,0.5,0.5359625,0.3125,0.3125,0,0,0,0,0,17.857142857142854
"Pat Connaughton","POR",3,24,50,7,2,3,0.6666666666666666,0,6,0,0,3,4,0,0,0,1,1,0,0.6666666666666666,0.4803777777777778,0.2222222222222222,0.35,0,0,0,0,0,18.18181818181818
"Denzel Valentine","CHI",4,22,45,5,1,2,0.5,1,4,0.25,0.25,0,2,0,3,0,1,1,1,0.6666666666666666,0.5114500000000001,0.4166666666666667,0.4166666666666667,0,0,0,0,0,15.094339622641508
"Bobby Brown","HOU",5,22,45,25,5,9,0.5555555555555556,5,11,0.45454545454545453,0.45454545454545453,0,2,8,12,3,0.2,0.2,0.8,0.55,0.46079499999999995,0.625,0.625,0,0,0,0,0,35.71428571428571
"Montrezl Harrell","HOU",5,21,44,5,1,3,0.3333333333333333,0,0,0,0,3,0,2,0,0,0,0,0,0,0.3840666666666666,0.3333333333333333,0.4166666666666667,0,1,0.3333333333333333,0,0,15.094339622641508
"Damian Jones","GSW",4,21,43,7,3,7,0.42857142857142855,0,0,0,0,1,4,2,0,0,0.6666666666666666,1,0,0,0.4587,0.42857142857142855,0.4375,2,1,0.14285714285714285,0,0,15.384615384615383
"Jeff Withey","UTA",3,21,38,5,2,4,0.5,0,0,0,0,1,0,4,0,0,0,0,0,0,0.49265,0.5,0.5,2,0,0,0,0,11.627906976744185
"Semaj Christon","OKC",2,21,42,5,1,2,0.5,1,3,0.3333333333333333,0.5,0,0,2,3,0,0,0,1,0.6,0.45985,0.5,0.5,0,0,0,0,0,11.11111111111111
"Trey Burke","WAS",3,20,39,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,0.4744375,0,0,0,0,0,0,0,9.30232558139535
"Troy Williams","HOU",5,19,39,1,0,4,0,0,5,0,0,1,0,0,0,0,0,0,0,0.5555555555555556,0.5557888888888889,0,0.05,0,0,0,0,0,25
"Jordan Mickey","BOS",2,18,34,4,2,5,0.4,0,0,0,0,0,0,4,0,0,0,0,0,0,0.51718,0.4,0.4,0,0,0,0,0,15
"Sheldon Mac","WAS",7,17,37,14,3,4,0.75,2,5,0.4,0.4,2,6,0,6,0,1,1,1,0.5555555555555556,0.4730833333333333,0.6666666666666666,0.7,0,1,0.25,0,0,26.82926829268293
"Jusuf Nurkic","POR",1,17,33,2,1,2,0.5,0,1,0,0,0,0,2,0,0,0,0,0,0.3333333333333333,0.48983333333333334,0.3333333333333333,0.3333333333333333,0,0,0,0,0,17.64705882352941
"Spencer Hawes","MIL",3,17,31,5,1,3,0.3333333333333333,1,2,0.5,0.5,0,0,2,3,0,0,0,1,0.4,0.47956000000000004,0.5,0.5,2,1,0.3333333333333333,0,0,15.789473684210526
"Jake Layman","POR",2,16,31,6,1,3,0.3333333333333333,1,1,1,1,1,2,0,3,0,1,1,1,0.25,0.4624125,0.625,0.6,0,1,0.3333333333333333,0,0,15.625
"Joel Anthony","SAS",3,15,32,6,3,4,0.75,0,0,0,0,0,6,0,0,0,1,1,0,0,0.6923,0.75,0.6,0,0,0,0,0,13.513513513513514
"Brandan Wright","MEM",2,12,22,4,2,5,0.4,0,0,0,0,0,4,0,0,0,1,1,0,0,0.46234000000000003,0.4,0.4,0,1,0.2,0,0,20.689655172413794
"Wade Baldwin IV","MEM",3,12,25,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.6141,0,0.5,0,1,1,0,0,6.25
"John Henson","MIL",2,12,21,3,1,4,0.25,0,0,0,0,1,2,0,0,0,1,1,0,0,0.41245,0.25,0.375,0,1,0.25,0,0,19.23076923076923
"Deyonta Davis","MEM",3,11,23,7,3,5,0.6,0,0,0,0,1,4,2,0,0,0.6666666666666666,1,0,0,0.70994,0.6,0.5833333333333334,2,0,0,0,0,20
"Lavoy Allen","IND",3,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904761904762
"Wesley Johnson","LAC",3,11,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,4.761904761904762
"Rashad Vaughn","MIL",3,10,21,6,0,2,0,2,2,1,1,0,0,0,6,0,0,0,1,0.5,0.354075,0.75,0.75,0,0,0,0,0,19.047619047619047
"Kyle Singler","OKC",1,10,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3841,0,0,0,1,1,0,0,3.846153846153846
"Pascal Siakam","TOR",2,10,22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47495,0,0,0,0,0,0,0,7.692307692307692
"Jarell Martin","MEM",3,10,20,2,1,3,0.3333333333333333,0,0,0,0,0,2,0,0,0,1,1,0,0,0.6045666666666667,0.3333333333333333,0.3333333333333333,0,0,0,0,0,11.538461538461538
"Isaiah Taylor","HOU",3,10,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.48765,0,0,0,1,1,0,0,8.333333333333334
"Trey Lyles","UTA",2,10,19,7,2,4,0.5,1,3,0.3333333333333333,0.3333333333333333,0,4,0,3,0,1,1,1,0.42857142857142855,0.4703428571428572,0.5,0.5,0,0,0,0,0,38.095238095238095
"Joel Bolomboy","UTA",2,9,18,4,2,3,0.6666666666666666,0,0,0,0,0,2,2,0,0,0.5,0.5,0,0,0.7262,0.6666666666666666,0.6666666666666666,0,0,0,0,0,15
"Thabo Sefolosha","ATL",4,9,18,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2701,0,0.16666666666666666,0,1,1,0,0,15
"Aaron Brooks","IND",1,7,15,5,1,1,1,1,2,0.5,0.5,0,0,2,0,3,0,0,0,0.6666666666666666,0.49079999999999996,0.8333333333333334,0.8333333333333334,0,0,0,0,0,21.05263157894737
"Tim Quarterman","POR",2,7,14,3,0,0,0,1,2,0.5,0.5,0,0,0,3,0,0,0,1,1,0.52755,0.75,0.75,0,0,0,0,0,14.285714285714285
"Lucas Nogueira","TOR",3,7,15,3,1,2,0.5,0,0,0,0,1,2,0,0,0,1,1,0,0,0.59895,0.5,0.5,0,0,0,0,0,15
"Domantas Sabonis","OKC",2,6,11,4,0,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0.3333333333333333,0.6102833333333334,0,0.4,0,0,0,0,0,41.66666666666667
"Kyle Wiltjer","HOU",1,5,13,3,0,0,0,1,1,1,1,0,0,0,3,0,0,0,1,1,0.53925,1.5,1.5,0,0,0,0,0,6.666666666666667
"Daniel Ochefu","WAS",4,5,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3799,0,0,0,0,0,0,0,18.181818181818183
"Cameron Payne","CHI",1,4,9,3,0,1,0,1,1,1,1,0,0,0,3,0,0,0,1,0.5,0.45725,0.75,0.75,0,0,0,0,0,30
"Brandon Bass","LAC",1,4,7,2,1,3,0.3333333333333333,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5024000000000001,0.3333333333333333,0.3333333333333333,2,1,0.3333333333333333,0,0,37.5
"Malcolm Delaney","ATL",1,3,8,8,2,2,1,1,1,1,1,1,0,4,3,0,0,0,1,0.3333333333333333,0.40441666666666665,1.1666666666666667,1,0,0,0,0,0,50
"Kris Humphries","ATL",1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
